,id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height
2186,007A5P4F01-005,Fachada do Convento da Ajuda,"Fachada do Convento da Ajuda em frente ao Monroe em 1911, ano em que o convento foi demolido. O convento data de 1703 e foi inaugurado em 30 de março de 1750 por Gomes Freire de Andrade. A balustrada veio da praça Tiradentes e foi colocada por ordem do prefeito Pereira Passos. Hoje ali está o Cinema Odeon.",Augusto Malta,1911-01-01,1911-01-01,1911-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 19,5 x 30,0 cm",Praça Floriano (atual Cinelândia),True,"30,0","19,5"
2187,007A5P4F01-003,"Quiosque ao lado da Câmara dos Deputados do Rio de Janeiro, na rua Primeiro de Março",,Augusto Malta,1911-11-09,1911-01-01,1911-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 23,9 cm x 17,8 cm",Centro,True,,
2188,007A5P4F01-002,Alargamento da Rua Uruguaiana,,Augusto Malta,1905-01-01,1905-01-01,1905-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:19,7 cm x 30,0 cm",Centro; Rua Uruguaiana,True,,
2189,007A5P4F01-001,Fichário A5P4F01,"Álbum de couro marrom, com fotografias na maioria de Augusto Malta. Aspectos gerais da cidade (Centro, na maior parte). ""Sala reservada"", parada dos alunos do Colégio Militar - Pereira Ramos, Barão do Rio Branco.",Augusto Malta,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"37,5 cm x 32,3 cm",,False,,
2190,007A5P3FG5-13,"São Clemente, Botafogo e Flamengo","Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de 1880, estimulado pela inauguração dos bondes e abertura de novas ruas. Na época desta foto o bairro já contava com o cemitério São João batista e a Igreja São Clemente. O começo da rua no canto inferior direito é a Real Grandeza.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,3 cm      ss:31,2 cm x 41,3 cm",Botafogo,False,,
2191,007A5P3FG2-065-066,Vista panorâmica de Laranjeiras,,Marc Ferrez,,1885-01-01,1895-01-01,,GELATINA/ Prata,"i:28,5 cm x 37,5 cm     sp:29,6 cm x 38,9 cm",Laranjeiras,False,,
2192,007A5P3FG05-023,Casa de Campo,"Localizada no que hoje é conhecida como Fonte da Saudade, entre Humaitá e a Lagoa Rodrigo de Freitas. A chácara pertencia a Serra Lisboa e em sua propriedade uma fonte, na verdade uma bica, de águas cristalinas que ficou conhecida por fonte da saudade. Conta a lenda que quem bebia daquela água ficava com saudade das águas cristalinas e sempre voltava. Outra vertente dizia que lavadeiras por lá se encontravam e entoavam ladainhas com saudades de sua ""terrinha"".",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i:19,0 cm x 22,7 cm      sp:31,0 cm x 41,0 cm",Lagoa,False,,
2193,007A5P3FG05-022,A Glória vista do Passeio Público,"A Glória vista do Passeio Público. A Glória surgiu a mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. Em 1857 o bairro foi totalmente remodelado pelo vereador Haddock Lobo, a fim de  melhorar a aparência ao logradouro.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:21,0 cm x 26,5 cm      ss:27,0 cm x 38,5 cm",Glória,False,,
2194,007A5P3FG05-021,Fazenda do Quititi,,Georges Leuzinger,,1865-01-01,1875-01-01,,GELATINA/ Prata,"i:17,7 cm x 22,3 cm      ss:18,5 cm x 24,0 cm",Jacarepaguá,False,,
2195,007A5P3FG05-020,Fazenda do Quititi,"A fazenda do Quitite ficava na região do Anil, em Jacarepaguá. O dono era o cafeicultor Marcos Antonio Deslesdenier. A estrada do Quititi era uma das vias no interior da propriedade. Na década de 1960, quando exercia o cargo de presidente da República, João Goulart (1918-1976) possuía casa de veraneio no final da estrada do Quitite. Era o sítio Capim Melado. Hoje, o local é um condomínio fechado, mas a casa principal do sítio, toda feita de pedra, ainda existe.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,2 x 24,0 cm",Jacarepaguá,False,"24,0","18,2"
2196,007A5P3FG05-019,Fazenda de Quititi,"Secagem de café na Fazenda Quitito, em Jacarepaguá.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 19 x 23,9 cm; ss: 31,3 x 41,2 cm",Jacarepaguá,False,"23,9",19
2197,007A5P3FG05-018,Mãe d'Água e Corcovado,"Região denominada Mãe D´Água, perto do Silvestre, de onde captavam as águas do rio Carioca que abastecia a cidade através do aqueduto homônimo. Ao fundo vê-se o Corcovado, em cujas cercanias, na época do primeiro Império, haviam quilombos. Tempos depois, Debret chegou a pintar D. Pedro II passeando no morro, onde o monarca mandou instalar um telégrafo e um abrigo para suas refeições campestres. A casa em primeiro plano abriga atualmente a Casa Geyer.",Georges Leuzinger,,1861-01-01,1871-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:26,0 cm x 21,9 cm    ss:32,0 cm x 39,6 cm",Cosme Velho,False,,
2198,007A5P3FG05-017,O Palácio Imperial,"Quinta Imperial da Boa Vista - A origem da Quinta da Boa Vista está na Fazenda de São Cristóvão, uma das muitas propriedades jesuítas absorvidas pela coroa portuguesa quando da expulsão dos padres daquela ordem. Posta à venda, a fazenda dividiu-se em chácaras. Uma destas colocava-se numa elevação de terreno às margens dos Rios Joana e Maracanã, de onde se desfrutava uma ""boa vista"". Quando D. João chegou ao Rio, comprou a propriedade e realizaram-se reformas, ampliações no interior, tornando-se realmente um palácio. Em 1816, o embaixador inglês, Duque de Northumberland, presenteou a residência real com o portão que é visto na foto e que hoje se encontra no Jardim Zoológico poucos metros abaixo. No reinado de Pedro II, tomou formas neoclássicas e teve o seu entorno ajardinado por Glaziou entre 1866 e 1876. A Quinta Imperial ficou de tal maneira bela, que levou Oliveira Viana a chamá-la de ""Versalhes Tropical"". Além de sua beleza e situação, que lhe deram ares de Versalhes, a Quinta tem importância histórica porque lá residiram um rei de Portugal, os dois imperadores e as três imperatrizes do Brasil. Lá também nasceram a futura rainha de Portugal, D. Maria da Glória (MariaII), e a Princesa Isabel, várias vezes regente, quase imperatriz. Com a República, funcionou no palácio a primeira Assembléia Constituinte do novo regime e, a partir de 1892, ali se instalou o Museu Nacional, hoje importante centro de pesquisas nas áreas de Ciências Humanas e Naturais.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,2 cm      ss:31,5 cm x 41,3 cm",São Cristóvão,False,,
2199,007A5P3FG05-016,Vista panorâmica da Lagoa Rodrigo de Freitras,"Aproximadamente no local conhecido como Fonte da Saudade, onde atualmete temos a igreja de Santa Margarida Maria. A imagem procura retratar a Pedra da Gávea e do morro à sua direita.",Georges Leuzinger,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp:18,0 cm x 24,0 cm",Lagoa Rodrigo de Freitas,False,,
2200,007A5P3FG05-015,"Largo dos Leões, ao fundo o Morro do Corcovado","A grande casa que vemos no centro pertencia a George Leuzinger, onde morava com seu filho Edmond.",Georges Leuzinger,1865-01-01,1865-01-01,1865-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:24,0 cm x 19,0 cm      ss:24,0 cm x 19,0 cm",Botafogo,True,,
2201,007A5P3FG05-014,Residência do Largo dos Leões,"Largo dos Leões, Botafogo. Acima, o pico do Corcovado. A grande casa que vemos no centro pertencia ao Comendador Manuel José de Faria e posteriormente a seu genro Edmond Leuzinger. Edmond era filho de Georges Leuzinger, que também morou na propriedade. Hoje a casa pertence ao Convento de Nossa Senhora de Lourdes.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:24,0 cm x 19,0 cm      ss:41,0 cm x 31,0 cm",Botafogo,False,,
2202,007A5P3FG05-012,"Morro do Mundo Novo, nas abas da rua Farani","Morro do Mundo Novo, nas abas da rua Farani, onde foi aberto um túnel para integrar as zonas Norte e Sul atráves de uma linha de bondes. A linha do bonde nunca foi inaugurada, mas o túnel foi aberto.",Georges Leuzinger,1870-01-01,1870-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,3 cm      ss:31,2 cm x 41,3 cm",Botafogo,True,,
2203,007A5P3FG05-011,"Cais da Glória, Passeio Público e morro do Castelo, vistos da Igreja da Glória","Tirada da Igreja da Nossa Senhora da Glória, a fotografia mostra parte do antigo mercado da Glória, construído em 1857 e destruído na reforma Passos, no canto inferior esquerdo. A rua que corta a fotografia é a rua da Glória.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,4 cm      ss:31,2 cm x 41,3 cm",Glória,False,,
2204,007A5P3FG05-010,Catete,"Vista panorâmica do Catete, provavelmente tirada do Flamengo. As origens do Catete nos remetem ao quinhentismo, quando a cidade era governada pelo portugês Antônio Salema. Foi ele quem integrou o bairro na vida dos colonizadores, tornando-o passagem para o engenho de açúcar d'El Rei, que havia sido fundado na lagoa Rodrigo de Freitas. No século XVI, chácaras e olarias começaram a aparecer nas proximidades de um dos braços do rio Carioca. Segundo o historiador Felisbelo Freire, a partir de documentos de arquivos, o nome Catete significava ""mato escondido"" ou ""mato cerrado"", mas também pode ser o nome de um pássaro e de uma vila de Angola.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:18,8 cm x 23,8 cm",Catete,False,,
2205,007A5P3FG05-009,Catete e Entrada,"Fotografia do Catete por volta de 1870, na qual contemplamos a entrada da barra. À direita parte do morro da Glória. No centro, impondo-se às demais construções, está o palacete do Barão de Friburgo. Construído em 1862, o palacete visou agradar a baronesa que tinha gosto pela vida urbana e gostava de ver a paisagem da cidade, fato que contrastava com a vida que o casal levava nas fazendas deste Barão do Café, em Friburgo. Proclamada a república, tornou-se alguns anos depois sede do governo.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,4 cm      ss:31,2 cm x 41,3 cm",Catete,False,,
2206,007A5P3FG05-008,Catete e Pedreira,"Tirada da Chácara do Barão de Mauá, a foto nos permite vislubrar o Catete em 1870 e o Morro da Viúva. O morro da Viúva, antigo morro do Leripe, foi assim renomeado em 1793, quando transformou-se em propriedade da viúva do negociante Joaquim Gomes de Barros.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:19,4 cm x 24,3 cm      ss:31,2 cm x 41,3 cm",Catete,False,,
2207,007A5P3FG05-003,Rua do Piolho e  Praça da Constituição,"Esquina da antiga rua do Piolho (Carioca) com a praça da Constituição (Tiradentes) e a barreira de Santo Antônio. No primeiro plano o Hotel des Princes, inaugurado em 1865.",Georges Leuzinger,,1865-01-01,1875-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp19,4 cm x 24,2 cm      ss:31,4 cm x 41,2 cm",Rua da Carioca,False,,
2208,007A5P3FG05-002,Largo do Paço e o chafariz de Mestre Valentim,"Monumental chafariz de Mestre Valentim, uma das poucas peças coloniais que resistiu à força modernizadora do começo do século XX. Considerado obra prima no trabalho de cantaria, foi construído entre 1780 e 1789, e figurou por quase um século como principal chafariz da cidade.",Georges Leuzinger,,1860-01-01,1870-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp:18,6 cm x 23,8 cm      ss:31,3 cm x 41,3 cm",Praça 15 de Novembro,False,,
2209,007A5P3FG05-001,"Corcovado, tomado do bairro de Botafogo","Ao fundo vemos o Morro do Corcovado em fotografia tirada de Botafogo. O Corcovado está situado na Serra da Carioca e faz parte do Parque Nacional da Tijuca. No século XVI recebeu dos portugueses o nome de Pináculo (ou Pico) da Tentação, numa alusão a um monte bíblico. Somente no século XVIII é que foi rebatizado como Corcovado, por causa de sua forma, que lembra uma corcova ou corcunda. Em primeiro plano, o belo casario da praia de Botafogo.",Georges Leuzinger,1862-01-01,1862-01-01,1862-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"sp: 19,4 x 25,5; ss: 32,0 x 39,5 cm",Botafogo,True,"25,5","19,4"
2210,007A5P3FG03-005,"Pão de Açúcar e enseada de Botafogo, tomado por avião","Pão de Açúcar fotografado de um""avião"".",,,,,,GELATINA/ Prata,"i/sp:25,3 cm x 29,2 cm",Bairro de Botafogo,False,,
2211,007A5P3FG02-111-112,Pedra da Gávea a partir de São Conrado,,Marc Ferrez,,1880-01-01,1890-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 27,7 x 37,6 cm; sp: 29,0 x 39,0 cm",São Conrado,False,"37,6","27,7"
2212,007A5P3FG02-099-100,Jardim Botânico,,Marc Ferrez,,1885-01-01,1895-01-01,,GELATINA/ Prata,"i:27,7 cm x 37,5 cm     sp:29,9 cm x 49,1 cm",Jardim Botânico,False,,
2213,007A5P3FG02-069-070,"Panorama do Rio de Janeiro, tomado ao alto do Corcovado","Vista panorâmica dos bairros de Botafogo e Urca, a geografia montanhosa da cidade e, ao fundo, do outro lado da Baía de Guanabara, a cidade de Niterói. Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de1880, estimulado pela inauguração dos bondes e a abertura de novas ruas. A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Os portugueses deram o nome de Francisco Velho, um dos companheiros de Estácio de Sá no Morro Cara de Cão, que se estabeleceu na praia e começou ali uma lavoura. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal. João Botafogo ajudou os portugueses nas lutas contra os franceses e, pelos seus serviços, passou a proprietário de terras que iam do litoral até a Quinta da Olaria de São Clemente. Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual rua Senador Vergueiro, e o Caminho Novo, atual rua Marquês de Abrantes. A faixa praieira do bairro contava com elegantes casarios, onde moravam os membros da boa sociedade carioca. Já a Urca praticamente não existia como bairro no século XIX. Uma das primeiras tentativas de urbanizar a região se deu após o fim da guerra do Paraguai, em 1870, quando o Voluntário da Pátria Domingos Fernandes Pinto começou a abrir uma avenida costeira entre o Hospício Pedro II e a Fortaleza de São João. No entanto, essa tentativa não foi adiante por falta de financiamento. Somente no governo de Afonso Pena (de 1906 a 1909), nas comemorações do Centenário da Abertura dos Portos (em 1908) é que de fato começaram as obras. Um cais com balaústres foi feito na Praia da Saudade, em frente ao Hospício,  foi concluído o edifício da Escola de Guerra e instalada uma iluminação elétrica jamais vista na cidade. Os pavilhões construídos para a exposição e a nova iluminação atraíam multidões para visitas ao bairro. Por volta de 1918 o Comendador Oscar Gama, através da Sociedade Anônima Empresa Urca (fundada por ele e amigos) e apoiado pelo prefeito Carlos Sampaio, construiu a Avenida Portugal com a Igreja de Nossa Senhora do Brasil e algumas ruas próximas, além de muralhas ao longo da praia.",Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:28,5 cm x 37,5 cm     sp:29,8 cm x 38,7 cm",Botafogo e Urca,False,,
2214,007A5P3FG02-064,Vista panorâmica do Catete,,Marc Ferrez,,1885-01-01,1895-01-01,,GELATINA/ Prata,"i:28,3 cm x 37,0 cm     sp:29,7 cm x 37,9 cm",Catete,False,,
2215,007A5P3FG02-062-063,Vista do bairro do Catete,,Marc Ferrez,,1885-01-01,1895-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:27,7 cm x 37,5 cm     sp:30,0 cm x 38,7 cm",Catete,False,,
2216,007A5P3FG02-040,Igreja da Ordem Terceira do Carmo,,Marc Ferrez,,1875-01-01,1885-01-01,,GELATINA/ Prata,"i:36,9 cm x 27,8 cm     sp:39,1 cm x 29,4 cm",Rua Primeiro de Março,False,,
2217,007A5P3FG02-030-031,Pedra de Itapuca,,Marc Ferrez,,1880-01-01,1890-01-01,,GELATINA/ Prata,"i:28,0 cm x 37,4 cm     sp:30,0 cm x 40,0 cm",Praia de Icaraí,False,,
2218,007A5P3F14-043,"Campo da Aclamação, atual Campo de Santana, vendo-se a Casa da Moeda",,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:10,9 cm x 16,5 cm     sp:12,0 cm x 17,5 cm",Centro; Praça da República,True,,
2219,007A5P3F14-042,Novo parque de São Cristóvão e suas grutas,Trabalho de paisagismo feito por Glaziou na Quinta da Boa Vista na época do reinado de D. Pedro II.,Revert Henrique Klumb,1876-01-01,1876-01-01,1876-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:11,5 cm x 17,3 cm     sp:12,4 cm x 18,0 cm",São Cristovão,True,,
2220,007A5P3F14-041,Capela Imperial do Palácio de São Cristóvão,"Capela Imperial localizada na Quinta da Boa Vista, no Paço de São Cristóvão.",Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,0 cm x 23,7 cm     sp:18,1 cm x 24,4 cm",São Cristovão,True,,
2221,007A5P3F14-040,Reservatório de água visto do Palácio de São Cristóvão,"Vista de reservatório de água, provavelmente instalado no morro do Pedregulho, a partir do Palácio de São Cristóvão.",Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:10,8 cm x 16,8 cm     sp:12,0 cm x 17,8 cm",São Cristovão,True,,
2222,007A5P3F14-039,Vista do bairro de São Cristóvão a partir do Palácio Imperial de São Cristóvão,,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,7 cm     sp:18,1 cm x 24,4 cm",São Cristóvão,True,,
2223,007A5P3F14-038,Parque de São Cristóvão sendo construído pelo paisagista e arquiteto Glaziou,Parque de São Cristóvão conhecido também como Quinta da Boa Vista.,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:11,5 cm x 17,2 cm     sp:12,2 cm x 17,4 cm",São Cristovão,True,,
2224,007A5P3F14-037,"Monumento em homenagem a Dom Pedro I, estátua equestre",,Revert Henrique Klumb,,1861-01-01,1869-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,5 cm x 23,1 cm     sp:18,1 cm x 24,0 cm","Praça da Constituição, atual praça Tiradentes",False,,
2225,007A5P3F14-036,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,7 cm     sp:19,6 cm x 24,4 cm",São Cristovão,True,,
2226,007A5P3F14-035,"Entrada do Palácio de São Cristóvão, atual Museu Nacional","O monumental portão do parque foi doado pelo inglês Duque de Nothumberland, General Lord Percy, a Dom João VI e era idêntico ao de sua propriedade na Inglaterra.",Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,1 cm x 23,7 cm     sp:18,1 cm x 24,3 cm",São Cristovão,True,,
2227,007A5P3F14-034,Baía de Botafogo e o Hospício D. Pedro II ao fundo,,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,7 cm     sp:18,1 cm x 24,4 cm",Botafogo,True,,
2228,007A5P3F14-033,Rua Senador Vergueiro,,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:16,5 cm x 23,8 cm     sp:18,1 cm x 24,4 cm",Botafogo,True,,
2229,007A5P3F14-032,Cais de Botafogo,,Revert Henrique Klumb,1878-01-01,1878-01-01,1878-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,1 cm x 23,8 cm     sp:18,1 cm x 24,3 cm",Botafogo,True,,
2230,007A5P3F14-026,"Monumento em homenagem a Dom Pedro I, estátua equestre","A estátua eqüestre foi feita na França por Louis Rochet, cujo assistente era Augusto Rodin. Em 1861 Rochet montou o monumento na Praça, e quatro anos depois foi instalado o gradil em ferro fundido que circunda a estátua, executado pelo artista Miguel Couto dos Santos.",Revert Henrique Klumb,,1861-01-01,1869-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i:17,4 cm x 23,1 cm     sp:18,1 cm x 24,0 cm","Praça da Constituição, atual praça Tiradentes",False,,
2231,007A5P3F14-014,Chafariz do Mestre Valentim,"Foi construído em 1789 por Mestre Valentim, em substituição ao primeiro chafariz instalado ao centro do terreiro do Paço, em 1747.",Revert Henrique Klumb,,1856-01-01,1865-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i:8,4 cm x 5,8 cm     sp:9,6 cm x 6,2 cm","Largo do Paço, atual Praça XV de Novembro",False,,
