id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,date_created,date_circa,image_width,image_height
002037AAK5027,"Morro do Pão de Açucar; ao fundo, os cabos de aço do bondinho",,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: sp: 8,4 x 6,0 cm",Urca,circa,,1928/1938,"6,0","8,4"
002037AAK5028,Região da praia Vermelha; vista de parte da área militar,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,4 x 6,0 cm",Urca; praia Vermelha,circa,,1928/1938,"6,0","8,4"
002037AAK5029,Morro do Pão de Açucar; trajeto do bondinho,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,6 x 5,8 cm cm",Urca,circa,,1928/1938,"5,8","8,6"
002037AAK5030,Vista tomada do Morro do Pão de Açucar; parte do bairro da Urca,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,0 x 8,5 cm",Urca,circa,,1928/1938,"8,5","6,0"
002037AAK5031,Vista tomada do morro do Pão de Açucar; baía de Guanabara,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,0 x 8,5 cm",Urca,circa,,1928/1938,"8,5","6,0"
002037AAK5032,Vista da Baía de Guanabara; tomada do Morro do Pão de Açucar,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: sp: 6,0 x 8,5 cm",Urca,circa,,1928/1938,"8,5","6,0"
002037AAK5033,Vista tomada do morro do Pão de Açucar,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,2 x 5,8 cm",,circa,,,"5,8","8,2"
002037AAK5034,"Vista tomada do morro do Pão de Açucar; ao fundo, o bairro do Flamengo",,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x v 8,5 cm",Urca,circa,,1928/1938,,
002037AAK5035,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,2 x 5,8 cm",,circa,,,"5,8","8,2"
002037AAK5036,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:6,1 x 8,5 cm",,circa,,,,
002037AAK5037,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,3x 5,8 cm",,circa,,,,
002037AAK5038,Vista lateral do Cristo Redentor,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,2 x 8,6 cm",Morro do Corcovado; Floresta da Tijuca,circa,,1928/1938,"8,6","6,2"
002037AAK5039,Cristo Redentor,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,2 x 5,8 cm",Morro do Corcovado; Floresta da Tijuca,circa,,1928/1938,"5,8","8,2"
002037AAK5040,Cristo Redentor,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,2 x 5,8 cm",Morro do Corcovado; Floresta da Tijuca,circa,,1928/1938,"5,8","8,2"
002037AAK5041,Vista da cidade; a partir do Cristo Redentor,Destaque para o Pão de Açucar.,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",Floresta da Tijuca,circa,,1928/1938,"8,8","6,1"
002037AAK5042,Copacabana; vista do Cristo Redentor,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",Floresta da Tijuca,circa,,1928/1938,"8,8","6,1"
002037AAK5043,Vista da cidade; a partir do Cristo Redentor,Destaque para o Pão de Açucar.,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:8,4 x v 6,0 cm",Floresta da Tijuca,circa,,1928/1938,,
002037AAK5044,Vista da cidade; tomada do Cristo Redentor,Destaque para o Jockey Club.,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",Floresta da Tijuca,circa,,1928/1938,"8,8","6,1"
002037AAK5045,Onça,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",,circa,,,"8,8","6,1"
002037AAK5046,Onça,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",,circa,,,"8,8","6,1"
002037AAK5047,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,8 cm",,circa,,,"8,8","6,1"
002037AAK5048,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  6,1 x 8,8 cm",,circa,,,,
002037AAK5049,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,7  cm",,circa,,,"8,7","6,1"
002037AAK5050,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,1 x 8,7  cm",,circa,,,"8,7","6,1"
002037AAK5051,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:5,5 x  8,5 cm",,circa,,,,
002037AAK5052,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,0 x 8,5 cm",,circa,,,"8,5","6,0"
002037AAK5053,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,4 x 5,5 cm",,circa,,,"5,5","8,4"
002037AAK5054,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,4 x 5,5 cm",,circa,,,"5,5","8,4"
002037AAK5055,,,Alfredo Krausz,1933-01-01,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: sp: 8,4 x 5,5 cm",,circa,,,"5,5","8,4"
002037AAK5056,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 8,4 x 5,5 cm",,circa,,,"5,5","8,4"
002037AAK5057,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,7 cm",,circa,,,"6,7","4,1"
002037AAK5058,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,7 cm",,circa,,,"6,7","4,1"
002037AAK5059,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,5 x 4,3 cm",,circa,,,"4,3","6,5"
002037AAK5060,Praia do Vidigal,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,2 x 6,5 cm",Vidigal; avenida Niemeyer,circa,,1928/1938,"6,5","4,2"
002037AAK5061,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,3  x 6,5 cm",,circa,,,,
002037AAK5062,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,5 x 4,3 cm",,circa,,,"4,3","6,5"
002037AAK5063,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,4 xv 4,2 cm",,circa,,,,
002037AAK5064,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,4 xv 4,2 cm",,circa,,,,
002037AAK5065,Ilha das Cobras,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,2 cm",Ilha das Cobras,circa,,1928/1938,"6,2","4,1"
002037AAK5066,,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,2 cm",,circa,,1928/1938,"6,2","4,1"
002037AAK5067,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,COLOTIPIA/ Pigmento,"sp: 6,2  x 4,1 cm",,circa,,,,
002037AAK5068,Região da Praça XV de Novembro,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,2 cm",Centro,circa,,1928/1938,"6,2","4,1"
002037AAK5069,Ilha d'Água,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,1 x 6,2 cm",Baía de Guanabara,circa,,1928/1938,"6,2","4,1"
002037AAK5070,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  4,2 x 6,3 cm",,circa,,,,
002037AAK5071,Ilha Fiscal,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp 4,2 x 6,3 cm",Baía de Guanabara,circa,,1928/1938,,
002037AAK5072,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,3  x 4,2 cm",,circa,,,,
002037AAK5073,Baía de Guanabara,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp 4,2 x 6,3 cm",Baía de Guanabara; Centro,circa,,1928/1938,,
002037AAK5074,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  4,2 x 6,3 cm",,circa,,,,
002037AAK5075,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,2 x 6,3 cm",,circa,,,"6,3","4,2"
002037AAK5076,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  4,2 x 6,3 cm",,circa,,,,
002037AAK5077,Estátua equestre de Dom Pedro I,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,3 x 4,2  cm",Praça Tiradentes; Centro,circa,,1928/1938,"4,2","6,3"
002037AAK5078,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  4,2 x 6,3 cm",,circa,,,,
002037AAK5079,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp:  4,2 x 6,3 cm",,circa,,,,
002037AAK5080,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,2 x 6,3 cm",,circa,,,"6,3","4,2"
002037AAK5081,Cine Parisiense,,Alfredo Krausz,1933-01-01,1928,1938,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 6,3 x 4,2 cm","Avenida Central, atual Rio Branco; Centro",circa,,1928/1938,"4,2","6,3"
002037AAK5082,,,Alfredo Krausz,,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"sp: 4,2 x 6,3 cm",,circa,,,"6,3","4,2"
002051AM001001,Vista noturna do Pavilhão de Caça e Pesca da Exposição Internacional do Centenário da Independência do Brasil,"Vista noturna da Exposição Internacional do Centenário da Independência do Brasil. No primeiro plano, o Pavilhão de Caça e Pesca. Concebida pelo prefeito engenheiro Carlos Sampaio, a exposição foi inaugurada pelo presidente Epitácio Pessoa no dia 07.09.1922. Os pavilhões espalhavam-se desde o final da avenida Rio Branco, junto ao Palácio Monroe, que sediava a Comissão Executiva, seguindo até a Ponta do Calabouço pela avenida das Nações (atual Presidente Wilson), através da esplanada recém criada com o desmonte do Morro do Castelo, seguindo ainda na direção da praça XV de Novembro. O Morro do Castelo veio abaixo, depois de inúmeros e antigos projetos com ""propósitos higiênicos e urbanísticos"", especificamente para alocar esse evento. A exposição permaneceu aberta durante um ano, sendo visitada por milhares de turistas brasileiros e estrangeiros. Alguns pavilhões sobreviveram ao evento: o Pavilhão das Indústrias abriga hoje o Museu Histórico Nacional; o Pavilhão francês, réplica do ""Petit Trianon"", foi doado pela França para a Academia Brasileira de Letras; o da Administração é atualmente a sede do Museu da Imagem e do Som e o da Estatística, localiza-se ao lado do Clube da Aeronáutica.",Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,9 x 22,7 cm / sp: 17,2 x 23 cm",Esplanada do Castelo,year,1922,1922/1922,"22,7","16,9"
002051AM001002,"Vista parcial do Pavilhão das Indústrias, noturna, da Exposição Internacional de 1922","Em destaque, a ""Torre da Exposição"", como ficou conhecida, com cerca de 30 metros de altura, de onde saiam focos de luz que iluminavam a Exposição.",Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 22,8 cm;  sp: 17,2 x 23,0 cm",Centro; Esplanada do Castelo,year,1922,1922/1922,"22,8","17,0"
002051AM001003,"Vista do Pavilhão da Itália, integrante da Exposição Internacional do Centenário da Independência do Brasil","Vista do Pavilhão da Itália, integrante da Exposição Internacional do Centenário da Independência do Brasil de 1922. Concebida pelo prefeito engenheiro Carlos Sampaio, a exposição foi inaugurada pelo presidente Epitácio Pessoa no dia 07.09.1922. Os pavilhões espalhavam-se desde o final da avenida Rio Branco, junto ao Palácio Monroe, que sediava a Comissão Executiva, seguindo até a Ponta do Calabouço pela avenida das Nações (atual Presidente Wilson), através da esplanada recém criada com o desmonte do Morro do Castelo, seguindo ainda na direção da praça XV de Novembro. O Morro do Castelo veio abaixo, depois de inúmeros e antigos projetos com ""propósitos higiênicos e urbanísticos"", especificamente para alocar esse evento. A exposição permaneceu aberta durante um ano, sendo visitada por milhares de turistas brasileiros e estrangeiros. Alguns pavilhões sobreviveram ao evento: o Pavilhão das Indústrias abriga hoje o Museu Histórico Nacional; o Pavilhão francês, réplica do ""Petit Trianon"", foi doado pela França para a Academia Brasileira de Letras; o da Administração é atualmente a sede do Museu da Imagem e do Som e o da Estatística, localiza-se ao lado do Clube da Aeronáutica.",Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,2 x 22,7 cm / sp: 17,3 x 23 cm",Esplanada do Castelo,year,1922,1922/1922,"22,7","17,2"
002051AM001004,Vista da Exposição Internacional do Centenário da Independência do Brasil,"Vista da Exposição Internacional do Centenário da Independência do Brasil. Os pavilhões espalhavam-se desde a avenida Rio Branco até a Ponta do Calabouço, na esplanada recém criada com o desmonte do Morro do Castelo, seguindo ainda na direção da praça XV de Novembro. Pode-se identificar na avenida Rio Branco, no plano central da imagem e da esquerda para a direita, as seguintes edificações: o Palácio Monroe, as torres da igreja de Santa Luzia, os fundos da Biblioteca Nacional, da Escola de Belas Artes e do Teatro Municipal.",Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,9 x 22,9 cm / sp: 17,1 x 23,1 cm",Esplanada do Castelo,year,1922,1922/1922,"22,9","16,9"
002051AM001005,Vista parcial da Exposição Internacional do Centenário da Independência do Brasil,"Vista parcial da Exposição Internacional do Centenário da Independência do Brasil, em 1922. À esquerda destaca-se a ""Torre da Exposição"", como ficou conhecida, com cerca de 30 metros de altura, de onde jorravam focos de luz que dominavam todo o conjunto. Concebida pelo prefeito engenheiro Carlos Sampaio, a exposição foi inaugurada pelo presidente Epitácio Pessoa no dia 07.09.1922. Os pavilhões espalhavam-se desde o final da avenida Rio Branco, junto ao Palácio Monroe, que sediava a Comissão Executiva, seguindo até a Ponta do Calabouço pela avenida das Nações (atual Presidente Wilson), através da esplanada recém criada com o desmonte do Morro do Castelo, seguindo ainda na direção da praça XV de Novembro. O Morro do Castelo veio abaixo, depois de inúmeros e antigos projetos com ""propósitos higiênicos e urbanísticos"", especificamente para alocar esse evento. A exposição permaneceu aberta durante um ano, sendo visitada por milhares de turistas brasileiros e estrangeiros. Alguns pavilhões sobreviveram ao evento: o Pavilhão das Indústrias abriga hoje o Museu Histórico Nacional; o Pavilhão francês, réplica do ""Petit Trianon"", foi doado pela França para a Academia Brasileira de Letras; o da Administração é atualmente a sede do Museu da Imagem e do Som e o da Estatística, localiza-se ao lado do Clube da Aeronáutica.",Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,2 x 22,8 cm / sp: 17,4 x 23 cm",Esplanada do Castelo,year,1922,1922/1922,"22,8","17,2"
002051AM001006,Exposição Internacional de 1922,,Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,5 x 21,5 cm",Centro; Esplanada do Castelo,year,1922,1922/1922,"21,5","17,5"
002051AM001007,Exposição Internacional de 1922 - Parque de Diversões,,Augusto Malta,1922-01-01,1922,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,9 x 23 cm;  sp: 17,2 x 23,3 cm",Centro; Esplanada do Castelo,year,1922,1922/1922,23,"16,9"
002051AM002001,"Enseada de Botafogo, tomada a partir do morro do Corcovado; ao fundo, o Pão de Açúcar",,Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,2 x 22,6 cm",Corcovado,circa,,1915/1925,"22,6","17,2"
002051AM002002,"Praça XV de novembro e arredores vistos do alto do morro do Castelo, ao fundo, Ilha das Cobras e ponte Almirante Alexandrino","Vista panorâmica dos arredores da praça 15 de Novembro, a partir do morro do Castelo, com a ilha das Cobras ao fundo. Destaca-se a Igreja de São José no centro da imagem, na rua Primeiro de Março (antiga rua Direita).",Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,8 x 23 cm / sp: 17 x 23,3 cm",Praça XV de Novembro,circa,,1915/1925,23,"16,8"
002051AM002003,"Praça Mauá, ao fundo, a Avenida Central e, à esquerda, o Morro de São Bento",,Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,1 x 23,0 cm;  sp: 17,3 x 23,1 cm",Saúde,circa,,1915/1925,"23,0","17,1"
002051AM002004,"Praça Mauá, ao fundo, o Morro da Conceição",,Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 22,9 cm;  sp: 17,2 x 23,2 cm",Saúde,circa,,1915/1925,"22,9","17,0"
002051AM002005,"Bairro do Flamengo tomado a partir da Glória; ao fundo, o Morro do Pão de Açúcar",,Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 22,7 cm;  sp: 17,2 x 22.9 cm",Glória,circa,,1915/1925,"22,7","17,0"
002051AM002006,"Palace Hotel, conhecido como Hotel Guinle",,Augusto Malta,1921-01-01,1920,1922,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 22,7 cm;  sp: 17,2 x 22,9 cm",Avenida Central (atual Rio Branco); esquina com a rua Almirante Barroso,circa,,1920/1922,"22,7","17,0"
002051AM002007,Hotel Central,,Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 22,9 x 17,0 cm;  sp: 23,0 x 17,5 cm",Avenida Beira-Mar; Flamengo,circa,,1915/1925,"17,0","22,9"
002051AM002008,Pavilhão Mourisco da Fundação Oswaldo Cruz (FIOCRUZ),"Construído em 1900 para sediar o recém criado Instituto Soroterápico Federal na região da antiga Fazenda de Manguinhos, zona norte da cidade, foi rebatizado Instituto Oswaldo Cruz em 1908.",Augusto Malta,1920-01-01,1915,1925,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 22,8 x 16,9 cm;  sp: 22,9 x 17,1 cm",Manguinhos,circa,,1915/1925,"16,9","22,8"
002051AN009,"Vista aérea do Rio de Janeiro, tomada do interior do Graf Zepellin","Vista do Rio de Janeiro, tomada a partir do interior do Graf Zepellin. À esquerda, detalhe da área externa do dirigível. Ao fundo, vê-se os morros do Pão de Açúcar, Urca e Babilônia, entrevendo-se ainda a Escola Militar, que seria destruída em 1935. O bairro da Urca já está formado. Em 1930, o Graf Zeppelin (LZ 127) fez o primeiro vôo experimental ao Brasil, saindo de Friedrichschafen, Alemanha, para Recife e Rio de Janeiro, e a partir de 1932 manteve linha regular ao Brasil. O Hindenburg (LZ 129) viaja para o Brasil em 1936 e, em 1937 é destruído por trágico incêndio em Lakehurst, Nova York. Durante os Jogos Olímpicos de Berlim, em 1936, os dirigíveis foram pintados com os anéis símbolos das Olimpíadas e a suástica, símbolo do partido nazista alemão. Ao todo foram construídos 119 zepellins, entre 1900 (o LZ 1) e 1938.",Anônimo,1935-01-01,1933,1937,FOTOGRAFIA/ Papel,,"i: 8,7 x 13,8 cm / sp: 10,5 x 14,8 cm. Bordas recortadas.",,circa,,1933/1937,"13,8","8,7"
002051AN010,"Vista aérea de Copacabana, no Rio de Janeiro, tomada do interior do Graf Zepellin","Vista aérea de Copacabana, no Rio de Janeiro, tomada do interior do Graf Zepellin. À direita pode-se ver os motores externos do dirigível. Ao fundo, vê-se o morro do Pão de Açúcar. Em 1930, o Graf Zeppelin (LZ 127) fez o primeiro vôo experimental ao Brasil, saindo de Friedrichschafen, Alemanha, para Recife e Rio de Janeiro, e a partir de 1932 manteve linha regular ao Brasil. O Hindenburg (LZ 129) viaja para o Brasil em 1936 e, em 1937 é destruído por trágico incêndio em Lakehurst, Nova York. Durante os Jogos Olímpicos de Berlim, em 1936, os dirigíveis foram pintados com os anéis símbolos das Olimpíadas e a suástica, símbolo do partido nazista alemão. Ao todo foram construídos 119 zepellins, entre 1900 (o LZ 1), e 1938.",Anônimo,1935-01-01,1933,1937,FOTOGRAFIA/ Papel,,"i: 8,7 x 13,7 cm / sp: 10,5 x 14,8 cm. Bordas recortadas.",Copacabana,circa,,1933/1937,"13,7","8,7"
002054VIAN000,"Praia de Ipanema, morro Dois Irmãos e Pedra da Gávea ao fundo",,José Baptista Barreira Vianna,1900-01-01,1897,1903,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 10,0 x 15,0 cm",Ipanema,circa,,1897/1903,"15,0","10,0"
002054VIAN001,Residência da família Barreira Vianna,,José Baptista Barreira Vianna,1903-01-01,1900,1903,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 10,7 x 16,9 cm",Esquina da Avenida Vieira Souto com a rua Francisco Otaviano; Ipanema,circa,,1900/1903,"16,9","10,7"
002054VIAN003,Praia de Ipanema; ao fundo; a pedra do Arpoador,,José Baptista Barreira Vianna,1903-01-01,1900,1903,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 12,1 x 16,6 cm",Ipanema,circa,,1900/1903,"16,6","12,1"
002054VIAN004,"Pedra do Arpoador e trilho de bonde, tomados das cercanias da residência da família Barreira Vianna, em Ipanema na esquina da avenida Vieira Souto e rua Francisco Otaviano.",,José Baptista Barreira Vianna,1902-01-01,1900,1903,FOTOGRAFIA/ Papel,GELATINA/ Prata,"12,1 x 16,9 cm",Ipanema,year,1902,1900/1903,,
