id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height,img_hd,img_sd,a,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict,omeka_url
001AN30001001,Avenida Beira-Mar,,Anônimo,,,1909-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i/sp: 9,1 x 13,7 cm",Botafogo,False,"13,7","9,1",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN30001001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AN30001001.jpg,,-22.943299,-43.182266999999996,30.57,79.69,84.68,53.2,"POLYGON ((-43.182267373 -22.94329867600002, -43.17914566604122 -22.94113624629086, -43.17893053450372 -22.94142843396205, -43.17874753721723 -22.94173863317243, -43.1785984367051 -22.94206385664723, -43.17848466909114 -22.94240097240329, -43.17840733026106 -22.94274673390811, -43.17836716529923 -22.94309781134271, -43.17836456130283 -22.94345082366762, -43.17839954364278 -22.943802371183, -43.17847177570821 -22.9441490682696, -43.17851881558954 -22.94431066841477, -43.182267373 -22.94329867600002))",,,http://www.wikidata.org/entity/Q65620176,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
001AN30001002,"Monumento a Pedro Álvares Cabral, inaugurado em 1900",,Anônimo,,,1908-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,,"i/sp: 8,7 x 13,8 cm",Glória,False,"13,8","8,7",,,,,,,,,,,,,,,,,
001AN30001003,Palácio Monroe,,Anônimo,,,,REPRODUÇÃO FOTOMECÂNICA/ Papel,,"i/sp: 9,0 x 13,8 cm",Centro,False,"13,8","9,0",,,,,,,,,,,,,,,,,
001AN31001001,"Vista panorâmica da enseada de Botafogo, a partir do Morro do Corcovado",,Anônimo,,,1928-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 8,3 x 13,3 cm; sp: 8,8 x 13,9 cm",Praia de Botafogo,False,"13,3","8,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN31001001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AN31001001.jpg,,-22.951929999999997,-43.210415999999995,713.4,84.18,81.37,33.2,"POLYGON ((-43.21041598500102 -22.95192988500195, -43.12505394264921 -22.91950546923112, -43.12201172188197 -22.92736623149548, -43.1198204192238 -22.93546374650752, -43.11850128245612 -22.94372006629349, -43.11806717227083 -22.95205569986372, -43.11852243240682 -22.96039037790166, -43.11967800504247 -22.96776972872986, -43.21041598500102 -22.95192988500195))",,,http://www.wikidata.org/entity/Q65620177,,,http://www.wikidata.org/entity/Q10352741 Enseada de Botafogo,
001AN31001002,Vista aérea a partir do Pão de Açúcar,,Anônimo,,1923-01-01,1928-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 8,4 x 13,4 cm; sp: 8,9 x 14,0 cm",Praia Vermelha,False,"13,4","8,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN31001002.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AN31001002.jpg,,-22.952671,-43.165633,245.7,-150.91,49.06,40.4,"POLYGON ((-43.16563252858163 -22.95267134621703, -43.16623832794066 -22.95622511328616, -43.16661369988488 -22.95615332294327, -43.16697962188574 -22.95604799842894, -43.16733256967331 -22.95591015415276, -43.16766914396361 -22.9557411177275, -43.1679861032035 -22.95554251717986, -43.1682803947946 -22.9553162652673, -43.1685491844957 -22.95506454105224, -43.16859209682894 -22.95501944512311, -43.16563252858163 -22.95267134621703))",,,,,,,
001AN32001,Avenida Rio Branco,,Anônimo,,1925-01-01,1930-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 12,8 x 8,1 cm; sp: 14,0 x 8,9 cm",Centro,False,"8,1","12,8",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN32001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/001AN32001.jpg,,-22.907764999999998,-43.176452000000005,46.93,173.17,87.47,7.8,"POLYGON ((-43.17645214379567 -22.90776528545874, -43.17394809898369 -22.91991658981044, -43.175253285726 -22.92008415488846, -43.17577111068117 -22.92011763062201, -43.17645214379567 -22.90776528545874))",,,,,,,
001AN34001,Quinta da Boa Vista,,Anônimo,,,1911-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 8,0 x 14,1 cm; sp: 8,9 x 14,3 cm",São Cristóvão,False,"14,1","8,0",,,,,,,,,,,,,,,,,
001AN36001,Avenida Beira-Mar,,Anônimo,,,,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 8,0 x 13,3 cm; sp: 8,9 x 13,8 cm",,False,"13,3","8,0",,,,,,,,,,,,,,,,,
001AN38001,Avenida Beira Mar,,Anônimo,,,1913-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,,"i/sp: 8,7 x 13,7 cm",,False,"13,7","8,7",,,,,,,,,,,,,,,,,
001AN40001,Grande Hotel Guanabara,,Anônimo,,,1911-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,GELATINA/ Prata,"i: 8,1 x 11,0 cm; sp: 9,6 x 14,3 cm",Lapa,False,"11,0","8,1",,,,,,,,,,,,,,,,,
001ANV022001,Panorama de Botafogo,Bairro de Botafogo e Pão de Açúcar vistos a partir do Corcovado.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Botafogo,False,"23,3",17,,,,-22.951857,-43.210014,710.33,87.47,79.64,42.4,"POLYGON ((-43.21001400299998 -22.95185657799998, -43.13297369790744 -22.92058468345822, -43.13001451306625 -22.92768878378668, -43.12782535479185 -22.93502578348967, -43.12642742267955 -22.94252505537806, -43.12583430780178 -22.95011439839111, -43.12605185690265 -22.95772073211565, -43.12707811091837 -22.96527080023075, -43.12890331861392 -22.97269187611836, -43.13025172503358 -22.97671975299152, -43.21001400299998 -22.95185657799998))",70386.0,http://acervos.ims.com.br/portals/#/detailpage/70386,http://www.wikidata.org/entity/Q65620179,,,,
001ANV022002,Jardim Botânico,Aléia de palmeiras na rua Jardim Botânico e Corcovado ao fundo.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Rua Jardim Botânico,False,"23,3",17,,,,-22.970219,-43.222552,7.93,23.43,98.36,40.0,"POLYGON ((-43.22255234102789 -22.97021936445261, -43.2223152330598 -22.96662871345541, -43.22193412960413 -22.96666740081041, -43.22155897939466 -22.96674029463183, -43.22119339506455 -22.96684669296693, -43.22084089715062 -22.9669855712192, -43.22050488019784 -22.96715559201289, -43.22018858007579 -22.96735511806885, -43.2198950428216 -22.96758222796806, -43.21986841438528 -22.96760518770995, -43.22255234102789 -22.97021936445261))",70387.0,http://acervos.ims.com.br/portals/#/detailpage/70387,http://www.wikidata.org/entity/Q97772650,,,,
001ANV022003,"Avenida Rio Branco; ao fundo, o morro do Castelo",Vista panorâmica da avenida Rio Branco.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Centro,False,"23,3",17,,,,-22.899243,-43.180028,29.88,144.65,84.38,43.4,"POLYGON ((-43.1800278149717 -22.89924304958744, -43.17675080404543 -22.90119950167692, -43.17697475561759 -22.90148597021806, -43.17722811127425 -22.90175083813059, -43.17750843109874 -22.90199155445814, -43.17781301543749 -22.90220580083654, -43.17813893089979 -22.90239151382617, -43.17848303861108 -22.90254690478889, -43.17884202444689 -22.90267047711832, -43.17910677685891 -22.90273884453247, -43.1800278149717 -22.89924304958744))",70388.0,http://acervos.ims.com.br/portals/#/detailpage/70388,http://www.wikidata.org/entity/Q97772651,,,,
001ANV022004,Vista do bairro de Santa Teresa,Vista de um trecho do bairro de Santa Teresa.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Santa Teresa,False,"23,3",17,,,,-22.918495999999998,-43.182956,115.46,-156.7,91.43,35.4,"POLYGON ((-43.18295550187848 -22.9184959856393, -43.18333929444994 -22.92207585684157, -43.18371841817968 -22.92202396967961, -43.18409019403632 -22.92193810523774, -43.18445104135706 -22.9218190905011, -43.1847974847588 -22.92166807173221, -43.18512618761662 -22.92148650342863, -43.18543398420451 -22.92127613431129, -43.18551626907734 -22.92121213347524, -43.18295550187848 -22.9184959856393))",70389.0,http://acervos.ims.com.br/portals/#/detailpage/70389,http://www.wikidata.org/entity/Q97772652,,,,
001ANV022005,Avenida Rio Branco,"Avenida Rio Branco, lado da entrada da barra.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Centro,False,"23,3",17,,,,-22.902848000000002,-43.178492,8.1,157.58,97.5,50.6,"POLYGON ((-43.17849195797145 -22.90284751221802, -43.17560387664769 -22.90526883803659, -43.17587542851537 -22.90551794363199, -43.17617218047591 -22.90574133121319, -43.1764912745875 -22.90593684930366, -43.1768296376864 -22.9061026148331, -43.17718401098755 -22.90623703127715, -43.17755098147467 -22.90633880403715, -43.17792701477757 -22.9064069529114, -43.17830848921933 -22.90644082153797, -43.17868662527877 -22.90644032152638, -43.17849195797145 -22.90284751221802))",70390.0,http://acervos.ims.com.br/portals/#/detailpage/70390,http://www.wikidata.org/entity/Q97772653,,,,
001ANV022006,Morro do Corcovado com o mirante Chapéu do Sol,Vista do morro do Corcovado ainda sem o Cristo Redentor.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Cosme Velho,False,"23,3",17,,,,-22.963564,-43.214459999999995,7.56,13.21,103.54,44.4,"POLYGON ((-43.21445995400068 -22.96356393200013, -43.21506923264417 -22.96001066449664, -43.21468805202014 -22.95997278685311, -43.21430467486194 -22.95996949298581, -43.21392279300787 -22.96000081461397, -43.21354608390023 -22.96006645011705, -43.21317817518057 -22.96016576743861, -43.2128226097641 -22.96029781017149, -43.21248281172887 -22.96046130676566, -43.21219748892788 -22.960631231048, -43.21445995400068 -22.96356393200013))",70391.0,http://acervos.ims.com.br/portals/#/detailpage/70391,http://www.wikidata.org/entity/Q97772654,,,,
001ANV022007,Viaduto da Lapa,"Viaduto da Lapa (Antigo aqueduto construído pelo Jesuítas) e arredores, com Pão de Açúcar ao fundo.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Centro,False,"23,3",17,,,,-22.911132000000002,-43.180908,33.51,152.61,87.74,40.4,"POLYGON ((-43.18090787193756 -22.91113201037399, -43.17318292140558 -22.91763809903207, -43.17391246382572 -22.91830421332883, -43.17470938651081 -22.918901253213, -43.17556601423207 -22.91942346791627, -43.17647409637515 -22.91986582733436, -43.17742488642965 -22.92022407050395, -43.17840922626826 -22.92049474666886, -43.17941763440215 -22.92067524853879, -43.17959053465555 -22.92069680133064, -43.18090787193756 -22.91113201037399))",70392.0,http://acervos.ims.com.br/portals/#/detailpage/70392,http://www.wikidata.org/entity/Q97772656,,,,
001ANV022008,Quinta da Boa Vista - Alameda dos bambus,"Alameda dos bambus, na Quinta da Boa Vista.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",São Crsitovão,False,"23,3",17,,,,,,,,,,,70393.0,http://acervos.ims.com.br/portals/#/detailpage/70393,http://www.wikidata.org/entity/Q97772657,,,,
001ANV022009,Trecho da avenida Atlântica,Trecho da avenida Atlântica.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Copacabana,False,"23,3",17,,,,-22.984714999999998,-43.189714,9.39,-10.39,95.72,40.2,"POLYGON ((-43.18971426027717 -22.98471495851032, -43.19169894489225 -22.9816162499426, -43.19135947583315 -22.98145208182585, -43.1910041635932 -22.98131933631944, -43.19063642981288 -22.98121929174097, -43.190259815723 -22.98115291150093, -43.18987794805017 -22.98112083482739, -43.18949450410005 -22.9811233706118, -43.18911317635378 -22.9811604944351, -43.18905294231753 -22.98116957163949, -43.18971426027717 -22.98471495851032))",70394.0,http://acervos.ims.com.br/portals/#/detailpage/70394,http://www.wikidata.org/entity/Q97772658,,,,
001ANV022010,Avenida e canal do Mangue,"Em 1857, foi iniciada a construção do Canal do Mangue, sendo esta a maior obra de saneamento do Rio de Janeiro, na época do Império, possibilitou a extinção da Lagoa da Sentinela e dos pantanais de São Diogo, que iam até quase o Campo de Santana. A obra foi contratada ao Barão de Mauá, que a inaugurou juntamente com sua fábrica de gás para iluminação pública e doméstica que ficava próxima do Rocio Pequeno.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Centro,False,"23,3",17,,,,-22.907470999999997,-43.197755,8.57,-98.93,101.5,50.0,"POLYGON ((-43.19775458992331 -22.90747106549334, -43.20099495934514 -22.90947890905974, -43.20119300796896 -22.90917667759431, -43.20135794150174 -22.90885802030043, -43.20148817172758 -22.90852600612668, -43.20158244468315 -22.90818383263715, -43.20163985272549 -22.90783479521382, -43.20165984326308 -22.90748225531776, -43.20164222406703 -22.90712960811491, -43.20158716511106 -22.90678024977823, -43.2015072137751 -22.90647519122266, -43.19775458992331 -22.90747106549334))",70395.0,http://acervos.ims.com.br/portals/#/detailpage/70395,http://www.wikidata.org/entity/Q97772659,,,,
001ANV022011,Edifício da Biblioteca Nacional,Vista frontal do edifício da Biblioteca Nacional.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm","Avenida Central, atual avenida Rio Branco; Centro",False,"23,3",17,,,,-22.909429,-43.176651,9.43,101.84,98.65,43.0,"POLYGON ((-43.17665052781237 -22.90942873154317, -43.17280091719426 -22.90882329318383, -43.17275502417238 -22.90917377346922, -43.17274664676896 -22.90952670959072, -43.17277586595519 -22.90987870258645, -43.17284240062342 -22.91022636255095, -43.17294561028336 -22.91056634128268, -43.17308450121963 -22.91089536453073, -43.17325773605231 -22.91121026353036, -43.17338868127887 -22.9114069139858, -43.17665052781237 -22.90942873154317))",70396.0,http://acervos.ims.com.br/portals/#/detailpage/70396,http://www.wikidata.org/entity/Q97772660,,,,
001ANV022012,Rua Paissandu,Aléia de palmeiras na rua Paissandu.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Flamengo,False,"23,3",17,,,,-22.93631,-43.181274,27.02,-124.06,99.93,40.6,"POLYGON ((-43.18127411751232 -22.93631033737058, -43.18354989920205 -22.9392340198951, -43.18385011770809 -22.93901451162266, -43.18412552644229 -22.93876896035427, -43.18437347305854 -22.93849973101771, -43.18459156974324 -22.93820941657174, -43.18477771620942 -22.93790081302943, -43.18493011991968 -22.9375768925261, -43.18504731334333 -22.93724077469171, -43.18506837341595 -22.93716505407245, -43.18127411751232 -22.93631033737058))",70397.0,http://acervos.ims.com.br/portals/#/detailpage/70397,http://www.wikidata.org/entity/Q97772661,,,,
001ANV022013,Trecho da avenida Beira Mar,"Aspecto de um trecho da avenida Beira Mar, tendo ao fundo o morro da Glória.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Avenida Augusto Severo; Lapa,False,"23,3",17,,,,-22.915322,-43.176502,8.38,175.45,95.61,40.6,"POLYGON ((-43.17650177363788 -22.91532179412981, -43.17486001035186 -22.91858580204969, -43.17521526426342 -22.91871830587821, -43.17558290889211 -22.91881809867375, -43.17595940337331 -22.91888421930403, -43.17634112158726 -22.91891603094165, -43.17672438709098 -22.91891322719895, -43.17710550853556 -22.91887583507965, -43.17748081522705 -22.91880421471869, -43.17756207785886 -22.91878396961557, -43.17650177363788 -22.91532179412981))",70398.0,http://acervos.ims.com.br/portals/#/detailpage/70398,http://www.wikidata.org/entity/Q97772662,,,,
001ANV022014,Entrada da Baía de Guanabara vista do Curvelo,"Vista tomado do largo do Curvelo em Santa Teresa da onde se vê o bairro da Glória, a igreja do Outeiro da Glória, os casarões da Villa Aymoré e o Pão de Açucar.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Santa Teresa,False,"23,3",17,,,,-22.919672,-43.182308,97.12,123.62,83.07,43.2,"POLYGON ((-43.18230845047126 -22.91967207355143, -43.1684927681744 -22.92238924502531, -43.1688483991273 -22.92362342759865, -43.16933366903238 -22.9248195608028, -43.16994390736766 -22.92596612406496, -43.17067323955155 -22.92705207396027, -43.17151464342805 -22.92806695061959, -43.17246001682801 -22.92900097852432, -43.17350025555858 -22.92984516071546, -43.17424052624283 -22.93035333244312, -43.18230845047126 -22.91967207355143))",70399.0,http://acervos.ims.com.br/portals/#/detailpage/70399,http://www.wikidata.org/entity/Q97772663,,,,
001ANV022015,Rio Palácio Hotel,Edifício do Rio Palácio Hotel.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Centro,False,"23,3",17,,,,-22.90529,-43.180601,9.27,-45.99,98.87,40.6,"POLYGON ((-43.18060069353557 -22.90529044796336, -43.18417534586382 -22.90384204954447, -43.18400401056962 -22.90352627430797, -43.18379990074705 -22.90322748915494, -43.18356498221178 -22.9029485714283, -43.18330151743034 -22.90269220712776, -43.1830120437286 -22.90246086504722, -43.18269934885525 -22.90225677300406, -43.18236644413592 -22.90208189638917, -43.18229526121667 -22.90204948971864, -43.18060069353557 -22.90529044796336))",70400.0,http://acervos.ims.com.br/portals/#/detailpage/70400,http://www.wikidata.org/entity/Q97772664,,,,
001ANV022016,Enseada de Botafogo,Vista geral da enseada de Botafogo.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Botafogo,False,"23,3",17,,,,-22.941983999999998,-43.17562,56.64,-107.26,88.29,42.6,"POLYGON ((-43.17561984461054 -22.94198409788652, -43.1930015806748 -22.9547442467525, -43.19427602921396 -22.95311385785045, -43.19537076431508 -22.95137628494279, -43.19627524779735 -22.94954826559987, -43.19698077522347 -22.94764740794386, -43.19748055948817 -22.94569202094615, -43.19776979589284 -22.94370093799942, -43.19784570809054 -22.94169333546705, -43.19779210440023 -22.94053521092119, -43.17561984461054 -22.94198409788652))",70401.0,http://acervos.ims.com.br/portals/#/detailpage/70401,http://www.wikidata.org/entity/Q65620180,,,,
001ANV022017,Trecho da Avenida Beira Mar,Trecho da Avenida Beira Mar na altura do bairro da Glória.,N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Glória,False,"23,3",17,,,,-22.922287,-43.172266,9.61,-40.12,94.06,40.2,"POLYGON ((-43.17226590649062 -22.92228689515794, -43.17565471564844 -22.92049849822003, -43.17544807439083 -22.92020117796113, -43.17521078852749 -22.9199239442943, -43.17494514331927 -22.91966946700025, -43.17465369708622 -22.91944019669976, -43.17433925656909 -22.91923834125801, -43.17400484990063 -22.91906584452682, -43.17365369744695 -22.91892436762908, -43.17360547177814 -22.91890781686202, -43.17226590649062 -22.92228689515794))",70402.0,http://acervos.ims.com.br/portals/#/detailpage/70402,http://www.wikidata.org/entity/Q97772665,,,,
001ANV022018,Monumento em homenagem a Almirante Barroso,"Monumento em homenagem a Almirante Barroso, que lutou na batalha do Riachuelo.",N. Viggiani,,1915-01-01,1925-01-01,REPRODUÇÃO FOTOMECÂNICA/ Papel,COLOTIPIA/ Pigmento,"i: 17 x 23,3 cm / sp: 23,8 x 34,4 cm",Glória,False,"23,3",17,,,,-22.923735,-43.172425,9.52,-78.16,99.92,50.2,"POLYGON ((-43.17242492024476 -22.9237346871054, -43.17622654311317 -22.92455979423575, -43.17629604216047 -22.92421262543984, -43.17632825979437 -22.92386085426995, -43.17632288603007 -22.92350786849732, -43.17627997291248 -22.92315706756412, -43.17619993400377 -22.92281182984508, -43.17608354038954 -22.9224754801131, -43.17593191324266 -22.92215125752195, -43.17574651301653 -22.92184228441446, -43.17554662221171 -22.92157280353589, -43.17242492024476 -22.9237346871054))",70403.0,http://acervos.ims.com.br/portals/#/detailpage/70403,http://www.wikidata.org/entity/Q97772666,,,,
