identifier,title,description,author,date,start_date,end_date,dimensions,fabrication_method,place,accurate_date,image_width,image_height,lat,lng,height,heading,tilt,fov,geometry,image
001RO002012,Praia de Copacabana,Vista da Igreja e praia em Copacabana.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Copacabana,False,"15,5","7,5",-22.985741,-43.189014,9.89,103.96,91.51,40.2,"POLYGON ((-43.1890141948425 -22.98574082541427, -43.18512920831212 -22.98535500859139, -43.18510683236363 -22.98570742754323, -43.18512208642384 -22.9860601685938, -43.18517482388064 -22.98640983464322, -43.18526453712615 -22.98675305817946, -43.1853903624344 -22.98708653371073, -43.18555108826942 -22.98740704960158, -43.18574516694413 -22.98771151900582, -43.18577747376766 -22.98775620699293, -43.1890141948425 -22.98574082541427))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002012.jpg
001RO002013,Capela de Nossa Senhora de Copacabana,"Vista da praia de Cobacaba ao fundo a Igreja N. S. de Copacabana, atual Forte de Copacabana",,1906-01-01,1901-01-01,1911-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Copacabana,False,"15,5","7,5",-22.985091,-43.189605,12.34,114.01,89.9,40.4,"POLYGON ((-43.18960478139216 -22.98509134762295, -43.18570601369096 -22.98533192745438, -43.18575039701847 -22.98568257536464, -43.18583190066023 -22.9860275298504, -43.18594973995888 -22.98636346875523, -43.18610278029585 -22.98668715672476, -43.18628954800921 -22.98699547636796, -43.18650824457824 -22.98728545828306, -43.18675676393812 -22.98755430965903, -43.18680270112051 -22.98759856772801, -43.18960478139216 -22.98509134762295))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002013.jpg
001RO002014,Vista de Copacabana,Vista do bairro de Copacabana.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Copacabana,False,"15,5","7,5",-22.969054999999997,-43.184633000000005,9.43,74.98,91.7,50.0,"POLYGON ((-43.18463296900593 -22.96905487833517, -43.18164091218785 -22.96674161343031, -43.18140905574912 -22.96702277333463, -43.18120824596181 -22.96732350353977, -43.18104041686637 -22.96764090797003, -43.18090718492971 -22.96797192995356, -43.18080983347078 -22.96831338165576, -43.18074930029297 -22.96866197477645, -43.18072616864269 -22.96901435221546, -43.18074066158174 -22.9693671204017, -43.18078501161754 -22.96967819899717, -43.18463296900593 -22.96905487833517))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002014.jpg
001RO002016,Copacabana,Vista para o colégio Latino Americano em Copacabana.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,,False,"15,5","7,5",-22.963758,-43.182142999999996,28.52,-88.38,97.07,50.0,"POLYGON ((-43.18214312697131 -22.96375824186557, -43.18572925202663 -22.9651857570046, -43.18586394446167 -22.96485523741497, -43.18596280252103 -22.96451415348902, -43.18602487440195 -22.96416579011871, -43.18604956259633 -22.96381350227687, -43.18603662963432 -22.96346068270534, -43.18598620036012 -22.96311072924034, -43.18589876071844 -22.96276701208982, -43.1857751530637 -22.96243284137784, -43.18563587122189 -22.96214641925578, -43.18214312697131 -22.96375824186557))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002016.jpg
001RO002017,Bairro do leme,Vista do restaurante construído pela empresa de bondes à direita no bairro do Leme.,,1906-01-01,1901-01-01,1911-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,,False,"15,5","7,5",-22.964067,-43.173941,9.53,74.47,95.83,35.0,"POLYGON ((-43.17394106823506 -22.96406675911939, -43.17066712026215 -22.9621038092994, -43.17047392089562 -22.96240873284804, -43.17031411082893 -22.96272962426183, -43.1701892293118 -22.96306339328342, -43.1701004792526 -22.96340682561786, -43.17004871562487 -22.96375661388488, -43.17003443722331 -22.96410938946841, -43.17003658709772 -22.96419349536314, -43.17394106823506 -22.96406675911939))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002017.jpg
001RO002018,Túnel Novo,"Vista para a construção do túnel, na atual Avenida Princesa Isabel no leme.",,1906-01-01,1901-01-01,1911-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Leme,False,"15,5","7,5",-22.961544,-43.175195,9.37,-18.97,101.41,55.6,"POLYGON ((-43.17519545390852 -22.96154404703311, -43.17804209345317 -22.95908027183162, -43.17776611603521 -22.95883522357647, -43.17746538321852 -22.95861626244921, -43.17714279115685 -22.9584254970338, -43.17680144646607 -22.95826476438267, -43.17644463631046 -22.95813561232965, -43.17607579675204 -22.95803928458763, -43.17569847966776 -22.95797670877457, -43.17531631855254 -22.95794848748262, -43.17493299353725 -22.95795489247673, -43.17459527820213 -22.95798946761375, -43.17519545390852 -22.96154404703311))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002018.jpg
001RO002019,Palácio do Catete,"Vista para a fachada do Palácio do Catete, no bairro do catete.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Catete,False,"15,5","7,5",-22.925376,-43.176666,8.12,145.99,98.42,36.8,"POLYGON ((-43.17666579644585 -22.92537622080666, -43.17357035798469 -22.92757001031989, -43.17381873477171 -22.92783888746094, -43.17409453180964 -22.92808404758905, -43.17439509301182 -22.92830312954339, -43.17471752374239 -22.92849402331377, -43.17505871869557 -22.92865489036616, -43.17541539180627 -22.9287841813535, -43.17561601722041 -22.92884113624077, -43.17666579644585 -22.92537622080666))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002019.jpg
001RO002020,Imprensa Nacional,Vista da fachada do prédio da Imprensa Nacional.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.907206,-43.178087,10.62,-171.3,99.0,40.6,"POLYGON ((-43.17808668929246 -22.90720605265465, -43.17730248124911 -22.91073006168896, -43.17768125322867 -22.91078389610087, -43.1780639300873 -22.9108032730224, -43.17844682614692 -22.91078800582842, -43.17882625361773 -22.91073824156199, -43.17919855812488 -22.91065445951781, -43.1795601539129 -22.9105374666249, -43.17990755838842 -22.910388389673, -43.17997921412239 -22.91035271779151, -43.17808668929246 -22.90720605265465))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002020.jpg
001RO002021,Imprensa Nacional,"Vista da fachada do prédio da Imprensa nacional, no centro.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.907657999999998,-43.177911,9.13,-43.79,99.66,40.6,"POLYGON ((-43.17791065986474 -22.90765837380213, -43.18142175555684 -22.90608346306385, -43.18123726201343 -22.90577404096264, -43.18102073280422 -22.90548276609697, -43.18077425332958 -22.90521244347743, -43.18050019737206 -22.90496567632596, -43.18020120423368 -22.90474484101048, -43.17988015331823 -22.90455206416433, -43.17954013640347 -22.90438920221068, -43.17947014238209 -22.90436036287097, -43.17791065986474 -22.90765837380213))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002021.jpg
001RO002022,Estação principal da Estrada de Ferro Central do Brasil,Vista da fachada do prédio da estação ferroviária.,,1906-01-01,1901-01-01,1911-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.904217000000003,-43.190391,12.53,-55.09,93.31,41.2,"POLYGON ((-43.19039140608665 -22.90421691510857, -43.19417573043896 -22.90332895945308, -43.19406301981005 -22.90299155194261, -43.19391495048936 -22.90266594564708, -43.19373294867052 -22.90235527623711, -43.19351876729095 -22.90206253551636, -43.19327446914417 -22.9017905426132, -43.19300240700959 -22.90154191683567, -43.19270520099192 -22.90131905245126, -43.19260103303441 -22.90125086757779, -43.19039140608665 -22.90421691510857))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002022.jpg
001RO002023,Correio geral,Vista da fachada do prédio dos correios e ao fundo a igrejada da Candelária.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.90407,-43.174528,9.8,-20.79,102.4,50.0,"POLYGON ((-43.17452847305678 -22.90407002791657, -43.17732755246661 -22.9015616027725, -43.17704716455987 -22.90132095461788, -43.17674252174739 -22.90110678119672, -43.17641655782882 -22.90092114498626, -43.17607241188421 -22.90076583364421, -43.17571339804792 -22.9006423427973, -43.17534297359863 -22.90055186164163, -43.17496470567232 -22.9004952614935, -43.17458223691858 -22.90047308740063, -43.17424171524475 -22.90048245809448, -43.17452847305678 -22.90407002791657))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002023.jpg
001RO002024,Conselho Municipal,"Vista da fachada do palácio Municipal, atual Palácio Pedro Ernesto.",,1900-01-01,1895-01-01,1905-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.9098,-43.176072,14.94,-116.22,91.68,40.4,"POLYGON ((-43.17607220434193 -22.90979983857108, -43.17876666500756 -22.91240380340862, -43.17903078300004 -22.91214799394611, -43.17926640678689 -22.91186957033553, -43.17947126725366 -22.91157121407909, -43.17964339160748 -22.91125579863236, -43.17978112237125 -22.91092636172665, -43.17988313333942 -22.91058607610979, -43.17994844234171 -22.91023821898741, -43.17995576349618 -22.91017927288996, -43.17607220434193 -22.90979983857108))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002024.jpg
001RO002025,Palácio da Prefeitura Municipal,"Vista lateral do Palácio da Prefeitura Municipal.
A Prefeitura do Rio de Janeiro já ocupou sete sedes, desde 1892. Quando Floriano Peixoto, então presidente da República, assinou a Lei Orgânica do Distrito Federal, em 20 de setembro de 1892, estabelecendo a Prefeitura do Rio de Janeiro, sua sede foi instalada num palacete situado no Campo de Santana e ali permaneceu até 1942, quando, devido às obras de construção da Avenida Presidente Vargas, que previam a demolição de parte do local, incluindo o prédio da prefeitura, foi transferida para um casarão no Parque da Cidade, na Gávea.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Campo de Santana,False,"15,5","7,5",-22.904382000000002,-43.188148999999996,10.3,152.26,102.15,62.4,"POLYGON ((-43.18814917819955 -22.90438160013327, -43.18480356477497 -22.90623710098311, -43.18501711221342 -22.90653023849666, -43.18526082458867 -22.90680268341534, -43.1855323548733 -22.90705181181341, -43.1858290880811 -22.90727522431355, -43.18614816645088 -22.90747076919923, -43.18648651697053 -22.90763656314206, -43.18684088097618 -22.90777100934404, -43.1872078455411 -22.90787281291988, -43.18758387635214 -22.9079409933711, -43.18796535175634 -22.90797489403163, -43.18834859765 -22.90797418839382, -43.18838500650848 -22.90797231653163, -43.18814917819955 -22.90438160013327))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002025.jpg
001RO002026,Palácio do Itamaraty,Vista lateral da fachada da secretária das relações exteriores.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.903098,-43.187585,8.7,-69.48,97.76,40.2,"POLYGON ((-43.18758539812986 -22.90309769868867, -43.19149042767658 -22.90306995076264, -43.19146866633927 -22.90271749988964, -43.19140950731992 -22.90236871098079, -43.1913135206307 -22.90202694302288, -43.19118163093157 -22.90169548736283, -43.19101510861553 -22.90137753601282, -43.19081555756546 -22.90107615091274, -43.19058489970084 -22.90079423444612, -43.1905503591158 -22.90075659594953, -43.18758539812986 -22.90309769868867))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002026.jpg
001RO002027,Casa da Moeda,"Vista lateral do prédio da Casa da Moeda,que atualmente abriga o Arquivo Nacional.",,1906-01-01,1901-01-01,1911-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Praça da República,False,"15,5","7,5",-22.905794,-43.190578,8.43,-167.08,97.09,35.0,"POLYGON ((-43.1905775370737 -22.90579416118246, -43.19026582437258 -22.90937996523879, -43.19064889306512 -22.90939084210254, -43.19103127450595 -22.90936708004643, -43.1914092858629 -22.90930890793014, -43.19177928640337 -22.90921688602675, -43.19213771256717 -22.90909190062531, -43.19248111229524 -22.90893515549275, -43.19255504678358 -22.90889615624295, -43.1905775370737 -22.90579416118246))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002027.jpg
001RO002029,Praça da República,"Vista da praça da República, atual Campo de Santana.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.907581,-43.189021999999994,8.93,-83.05,96.2,35.0,"POLYGON ((-43.18902152279675 -22.90758148899882, -43.19286082417108 -22.90823996210183, -43.19291239970426 -22.90789015292445, -43.19292650371089 -22.90753737159198, -43.19290300065335 -22.9071850155914, -43.19284211716921 -22.90683647828711, -43.19274443987737 -22.90649511624162, -43.19261090971803 -22.90616421689161, -43.19257649021586 -22.90609242748462, -43.18902152279675 -22.90758148899882))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002029.jpg
001RO002032,Jardim Botânico,Vista do Jardim Botânico.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Jardim Botânico,False,"15,5","7,5",-22.966399,-43.219425,8.24,-139.94,99.64,35.0,"POLYGON ((-43.2194249154193 -22.96639915777807, -43.2209253816198 -22.96972058151004, -43.22127174751211 -22.96956917398464, -43.2216003261546 -22.96938723685866, -43.22190795301774 -22.96917652240542, -43.22219166540235 -22.96893906004969, -43.22244873097518 -22.96867713681826, -43.22267667408392 -22.96839327530945, -43.22272168370025 -22.96832960651789, -43.2194249154193 -22.96639915777807))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002032.jpg
001RO002033,Rua Primeiro de Março,"Vista para a rua Primeiro de Março, antiga rua da Direita.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.903651999999997,-43.174779,8.83,-44.91,100.76,32.2,"POLYGON ((-43.17477858517852 -22.90365196660587, -43.17819302007612 -22.90190618494777, -43.17799081592748 -22.90160630369644, -43.17775767763615 -22.90132612331008, -43.17749585052726 -22.90106834194893, -43.17720785615838 -22.90083544205405, -43.17689646803485 -22.90062966644521, -43.17666333992482 -22.90050139427818, -43.17477858517852 -22.90365196660587))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002033.jpg
001RO002034,Caixa d'água do Pedregulho,"Vista para o rservatório do Pedregulho, inaugurado em 1888 por D. Pedro II.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,São Cristovão,False,"15,5","7,5",-22.892868,-43.231433,54.91,-165.34,88.57,35.0,"POLYGON ((-43.23143294951498 -22.89286797286618, -43.23019257709008 -22.91593827308495, -43.23265359425893 -22.91593916590721, -43.2351028499689 -22.9157178328662, -43.23751674471689 -22.91527640660011, -43.23987202023073 -22.914619140408, -43.24214598388787 -22.91375236720648, -43.24431672764366 -22.91268443842158, -43.24478297191947 -22.91242080181829, -43.23143294951498 -22.89286797286618))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002034.jpg
001RO002037,Arsenal da Marinha,Vista para o Arsenal da Marinha.,,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,Centro,False,"15,5","7,5",-22.896307,-43.175033,30.48,-111.1,93.36,34.2,"POLYGON ((-43.175032561 -22.89630690100003, -43.17810029956241 -22.89853268238668, -43.17832235157524 -22.89824496496235, -43.17851271975294 -22.89793858298108, -43.17866957089394 -22.89761648718494, -43.17879139463044 -22.89728177963306, -43.17887701796648 -22.89693768382329, -43.17892561656566 -22.89658751364501, -43.17892807881733 -22.89655683311292, -43.175032561 -22.89630690100003))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002037.jpg
001RO002039,Ilha Fiscal,"Vista da Iha Fiscal, na baía de Guanabara.",,1905-01-01,1900-01-01,1910-01-01,"i: 7,5 x 15,5 cm; sp: 9,0 x 18,0 cm.",GELATINA/ Prata,,False,"15,5","7,5",-22.897983,-43.165519,10.68,-38.49,99.6,47.4,"POLYGON ((-43.1655192923048 -22.89798312033175, -43.16897448366582 -22.8963070134804, -43.16877950424823 -22.89600310381804, -43.16855312857785 -22.89571826283802, -43.16829753686438 -22.89545523358636, -43.16801519062795 -22.8952165490447, -43.16770880899212 -22.89500450774156, -43.16738134249808 -22.8948211516213, -43.16703594469261 -22.89466824638407, -43.16667594176279 -22.89454726448581, -43.16651413211537 -22.89450453730122, -43.1655192923048 -22.89798312033175))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RO002039.jpg
001RR002,Avenida Central,"Vista geral da Avenida Central (atual Avenida Rio Branco) em direção à Prainha (atual Praça Mauá), na altura do cruzamento com a Rua do Ouvidor. À esquerda vê-se a bifurcação com a Rua dos Ourives (atual Miguel Couto), onde está o edifício do magazine Primeiro Barateiro, que se estende até a Rua do Rosário. (Ver mais informações sobre a construção da avenida no registro 001ALA011019).",Anônimo,1906-01-01,1906-01-01,1907-01-01,"s.p. 8,9 X 13,9 cm",COLOTIPIA/ Pigmento,Centro,False,"13,9","8,9",-22.903904999999998,-43.178109,10.18,-22.93,92.54,60.0,"POLYGON ((-43.17810857723703 -22.90390487374698, -43.18122620698909 -22.90173856787628, -43.18098068725978 -22.90146751039548, -43.1807075090274 -22.9012199258826, -43.1804093031429 -22.90099819857717, -43.18008894143024 -22.90080446370275, -43.17974950903158 -22.90064058690852, -43.17939427470008 -22.90050814630687, -43.17902665932648 -22.90040841727952, -43.17865020300208 -22.90034236019855, -43.17826853093518 -22.90031061118027, -43.17788531854881 -22.90031347596095, -43.17762539962603 -22.90033523378415, -43.17810857723703 -22.90390487374698))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RR002.jpg
001RR004001,Rio de Janeiro visto da ilha de Villegaignon,Vista a partir da ilha de Willegaignon.,Anônimo,1907-01-01,1907-01-01,1907-01-01,"i. 8,1 X 13,9 cm; s.p. 9 X 14 cm  ",COLOTIPIA/ Pigmento,Baía de Guanabara,True,"13,9","8,1",-22.913179,-43.159586,19.31,-128.63,88.98,30.6,"POLYGON ((-43.15958612473512 -22.9131791551336, -43.16655844390711 -22.92200306372086, -43.16746389254538 -22.92133108918583, -43.16829346032601 -22.92058060422162, -43.16903915801014 -22.91975883764903, -43.16969380460022 -22.91887370475013, -43.17025109647845 -22.91793373099283, -43.1704673211887 -22.91749808874621, -43.15958612473512 -22.9131791551336))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/001RR004001.jpg
