Source ID,SSID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
002055RevdaArmada025,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20986,Photographic print,Albumine,,,,269.0,175.0,,,,,,
002055RevdaArmada026,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20987,Photographic print,Albumine,,,,271.0,183.0,,,,,,
002055RevdaArmada027,,Revolta da armada - Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17488,Photographic print,Albumine,,,,272.0,171.0,,,,,,
002055RevdaArmada028,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20988,Photographic print,Albumine,,,,271.0,181.0,,,,,,
002055RevdaArmada029,,Revolta da armada - Arsenal da Marinha,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17489,Photographic print,Albumine,,,,270.0,180.0,,,,,,
002055RevdaArmada030,,Revolta da armada - Cruzador com casco danificado,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21025,Photographic print,Albumine,,,,204.0,165.0,,,,,,
002055RevdaArmada031,,Revolta da armada - Trincheira da Praia de Santa Luzia,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20989,Photographic print,Albumine,,,,271.0,195.0,,,,,,
002055RevdaArmada032,,Revolta da armada - Arsenal da Marinha,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20990,Photographic print,Albumine,,,,270.0,175.0,,,,,,
002055RevdaArmada033,,Revolta da armada - Docas de Dom Pedro II,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20991,Photographic print,Albumine,,,,272.0,195.0,,,,,,
002055RevdaArmada034,,Revolta da armada - Arsenal da Marinha,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20992,Photographic print,Albumine,,,,270.0,183.0,,,,,,
002055RevdaArmada035,,Canhão Bange no morro do Castelo durante a Revolta da Armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20993,Photographic print,Albumine,,,,272.0,206.0,,,,,,
002055RevdaArmada036,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20994,Photographic print,Albumine,,,,270.0,175.0,,,,,,
002055RevdaArmada037,,Revolta da armada - Arsenal de Guerra,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21031,Photographic print,Albumine,,,,271.0,197.0,,,,,,
002055RevdaArmada038,,Revolta da armada - Arsenal de Guerra,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21028,Photographic print,Albumine,,,,270.0,165.0,,,,,,
002055RevdaArmada038b,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21026,Photographic print,Albumine,,,,270.0,165.0,,,,,,
002055RevdaArmada039,,Revolta da armada - Arsenal de Marinha,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17490,Photographic print,Albumine,,,,268.0,167.0,-22.89858,-43.17587,,Q97772496,,
002055RevdaArmada040,,Revolta da armada - Arsenal de Marinha,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21030,Photographic print,Albumine,,,,272.0,185.0,,,,,,
002055RevdaArmada041,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21029,Photographic print,Albumine,,,,271.0,158.0,,,,,,
002055RevdaArmada043,,Revolta da armada - Alfândega,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21027,Photographic print,Albumine,,,,271.0,198.0,,,,,,
002055RevdaArmada044,,Revolta da armada - Acampamento do morro do Castelo,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21032,Photographic print,Albumine,,,,271.0,195.0,,,,,,
002055RevdaArmada045,,"Revolta da armada - Descarga do canhão Crupp, destinado à Fortaleza de Santa",Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17497,Photographic print,Albumine,,,,199.0,240.0,,,,,,
002055RevdaArmada046,,Revolta da armada - Docas de Dom Pedro 2º,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21034,Photographic print,Albumine,,,,271.0,194.0,,,,,,
002055RevdaArmada047,,Revolta da armada - Alfândega,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21033,Photographic print,Albumine,,,,270.0,159.0,,,,,,
002055RevdaArmada048,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20985,Photographic print,Albumine,,,,272.0,172.0,,,,,,
002055RevdaArmada049,,"Guarnição do morro do Castelo durante a Revolta da Armada, na fortaleza de São Sebastião",Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17492,Photographic print,Albumine,,,,271.0,190.0,,,,,,
002055RevdaArmada050,,Revolta da armada - Holofote da Glória,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20996,Photographic print,Albumine,,,,271.0,180.0,,,,,,
002055RevdaArmada051,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20997,Photographic print,Albumine,,,,272.0,180.0,,,,,,
002055RevdaArmada052,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20998,Photographic print,Albumine,,,,272.0,194.0,,,,,,
002055RevdaArmada053,,Revolta da armada - Arsenal de Guerra,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20999,Photographic print,Albumine,,,,271.0,186.0,,,,,,
002055RevdaArmada054,,Revolta da armada - Castelo,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21000,Photographic print,Albumine,,,,270.0,196.0,,,,,,
002055RevdaArmada055,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21001,Photographic print,Albumine,,,,271.0,172.0,-22.90245,-43.17245,,Q97772554,,
002055RevdaArmada056,,Revolta da armada - Vista geral de Niterói,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21002,Photographic print,Albumine,,,,267.0,157.0,,,,,,
002055RevdaArmada057,,Revolta da armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21003,Photographic print,Albumine,,,,271.0,170.0,,,,,,
002055RevdaArmada058,,Canhão no morro do Castelo durante a Revolta da Armada,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/20995,Photographic print,Albumine,,,,270.0,186.0,,,,,,
002055RevdaArmada059,,Revolta da armada - Trincheiras,Juan Gutierrez,,Edíficio onde funciona a estação das Barcas S/A na Praça XV.,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17493,Photographic print,Albumine,,,,272.0,168.0,,,,,,
002055RevdaArmada060,,Revolta da armada - Alfândega,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21005,Photographic print,Albumine,,,,272.0,178.0,,,,,,
002055RevdaArmada061,,Revolta da armada - Trincheira do Cais dos Mineiros,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17494,Photographic print,Albumine,,,,272.0,168.0,,,,,,
002055RevdaArmada062,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21006,Photographic print,Albumine,,,,272.0,180.0,,,,,,
002055RevdaArmada063,,Revolta da armada - Ruínas de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21035,Photographic print,Albumine,,,,272.0,172.0,,,,,,
002055RevdaArmada064,,Revolta da armada - Efeito de uma bala 550 no subterrâneo de Villegaignon,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21007,Photographic print,Albumine,,,,210.0,258.0,,,,,,
002055RevdaArmada065,,Revolta da armada - Gragoatá,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21008,Photographic print,Albumine,,,,271.0,182.0,,,,,,
002055RevdaArmada066,,Revolta da armada - Ilha das Cobras,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21009,Photographic print,Albumine,,,,268.0,195.0,,,,,,
002055RevdaArmada067,,Revolta da armada - Ilha das Cobras,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21010,Photographic print,Albumine,,,,269.0,157.0,-22.89584,-43.17116,,Q97772555,,
002055RevdaArmada068,,Revolta da armada - Ilha Fiscal,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21011,Photographic print,Albumine,,,,271.0,186.0,,,,,,
002055RevdaArmada069,,Revolta da armada - Ilha das Cobras,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21012,Photographic print,Albumine,,,,269.0,187.0,,,,Q97772556,,
002055RevdaArmada070,,Revolta da armada - Entrada da Barra da Baía de Guanabara vista de Icaraí,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21013,Photographic print,Albumine,,,,268.0,159.0,,,,,,
002055RevdaArmada071,,Revolta da armada - Ilha das Cobras,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21004,Photographic print,Albumine,,,,270.0,179.0,,,,,,
002055RevdaArmada072,,Revolta da armada - Entrada da Barra de Guanabara vista de Botafogo,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21014,Photographic print,Albumine,,,,269.0,172.0,-22.94068,-43.1854,,Q65620224,,
002055RevdaArmada073,,Revolta da armada - Fortaleza de São João (Canhão Vovó),Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21015,Photographic print,Albumine,,,,270.0,156.0,,,,,,
002055RevdaArmada074,,Revolta da armada - Fortaleza da Lage,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17495,Photographic print,Albumine,,,,270.0,173.0,,,,,,
002055RevdaArmada075,,Revolta da armada - Fortaleza da Lage,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21016,Photographic print,Albumine,,,,270.0,174.0,,,,,,
002055RevdaArmada076,,Revolta da armada - Holofote da Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17496,Photographic print,Albumine,,,,204.0,262.0,,,,,,
002055RevdaArmada077,,Revolta da armada - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21017,Photographic print,Albumine,,,,271.0,186.0,,,,,,
002055RevdaArmada078,,Revolta da armada - Fortaleza de Lage,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21018,Photographic print,Albumine,,,,270.0,165.0,,,,,,
002055RevdaArmada079,,Revolta da armada - Bateria III de São Paulo - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21019,Photographic print,Albumine,,,,208.0,181.0,,,,,,
002055RevdaArmada080,,Revolta da armada - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21020,Photographic print,Albumine,,,,271.0,188.0,,,,,,
002055RevdaArmada081,,Revolta da armada - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21021,Photographic print,Albumine,,,,271.0,187.0,,,,,,
002055RevdaArmada082,,Revolta da armada - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21022,Photographic print,Albumine,,,,271.0,199.0,,,,,,
002055RevdaArmada083,,Revolta da armada - Fortaleza de São João,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21023,Photographic print,Albumine,,,,271.0,189.0,,,,,,
002055RevdaArmada084,,Revolta da armada - Ilha das Cobras,Juan Gutierrez,,,1893 circa,1891,1894,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/21024,Photographic print,Albumine,,,,271.0,180.0,,,,,,
002055cx06doc002,,Revolta da Armada,,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,170.0,130.0,,,,,,
002057TP001,,Pão de Açúcar; Urca,Theodor Preising,,"O projeto inicial do bondinho do Pão de Açúcar previa a construção de três linhas, uma ligando a Praia Vermelha ao alto do Morro da Urca, outra fazendo ligação entre o alto do Morro da Urca e o Pão de Açúcar e uma terceira ligando o alto do Morro da Urca ao alto do Morro da Babilônia. A obra foi autorizada em julho de 1909 e, assim, Augusto Ferreira Ramos e um grupo de amigos fundaram a Companhia Caminho Aéreo Pão de Açúcar e iniciaram, em 1910, a construção do primeiro teleférico brasileiro. A obra do bondinho do Pão de Açúcar contou com operários brasileiros e portugueses, com equipamentos e materiais importados de uma firma alemã. Em 27 de outubro de 1912, o trecho inicial foi inaugurado, entre a Praia Vermelha e o Morro da Urca",1930 circa,1930,1939,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,-22.95094,-43.16365,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002057TP001.jpg
002057TP002,,Rio de Janeiro visto do Corcovado,Theodor Preising,,,1930 circa,1930,1939,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,-22.95186,-43.21028,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002057TP002.jpg
002057TP003,,Therezopolis (Teresópolis) - Dedo de Deus,Theodor Preising,,,1930 circa,1930,1939,Photograph,All||Views,Instituto Moreira Salles,,,,,,,,,,,,,,
002057TP004,,Praia de Copacabana,Theodor Preising,,Copacabana vista possivelmente do morro da Urca.,1930 circa,1930,1939,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,-22.95739,-43.17001,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002057TP004.jpg
002057TP005,,Vista do Rio de Janeiro a partir da praia de Icaraí em Niterói,Theodor Preising,,"Vista do Rio de Janeiro a partir de Niterói. Vê-se, da esquerda para a direita, parte do Pão de Açúcar, a Pedra da Gávea e o morro do Corcovado, ainda sem o Cristo.",1930 circa,1930,1931,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Silver gelatin,,,,,,-22.91399,-43.11106,,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/002057TP005.jpg
