dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:date,dcterms:available,dcterms:type:en,dcterms:type:pt,dcterms:medium:pt,dcterms:medium:en,dcterms:format:pt,dcterms:format:en,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,foaf:depicts,schema:width,schema:height,media,item_sets
001AN01002031,Morro do Corcovado a partir do Mirante Dona Marta,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80381 Instituto Moreira Salles,,-22.94501,-43.19638,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002031.jpg,All||Views||Smapshot
001AN01002032,Serra da Tijuca vista do Sumaré,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80382 Instituto Moreira Salles,,-22.9309,-43.22246,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002032.jpg,All||Views||Smapshot
001AN01002034,Rochas na Avenida Niemeyer,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80383 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620172 Wikidata,-23.0,-43.24096,http://www.wikidata.org/entity/Q2540325 São Conrado,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002034.jpg,All||Views||Smapshot
001AN01002035,Avenida Niemeyer,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80384 Instituto Moreira Salles,,-23.00067,-43.24482,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002035.jpg,All||Views
001AN01002037,Vista da rua Buenos Aires em direção à avenida Passos,"Vista da rua Buenos Aires em direção à avenida Passos, onde se vê a Igreja do Santíssimo Sacramento.",Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/82309 Instituto Moreira Salles,,-22.90356,-43.18083,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002037.jpg,All||Views
001AN01002038,Rua Gonçalves Dias em obras,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80385 Instituto Moreira Salles,,-22.90443,-43.1791,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002038.jpg,All||Views
001AN01002039,Rua Primeiro de Março,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80386 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620173 Wikidata,-22.90354,-43.17448,http://www.wikidata.org/entity/Q2946148 Centro,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002039.jpg,All||Views
001AN01002040,Edifício na Avenida Central,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80387 Instituto Moreira Salles,,-22.90141,-43.17916,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002040.jpg,All||Views
001AN01002041,Fachada de edifício na Avenida Central,,Anônimo,1911 circa,1906/1916,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80388 Instituto Moreira Salles,,-22.90143,-43.17918,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002041.jpg,All||Views
001AN01002045,"Cômoro Frei Leandro ou Casa dos Cedros, no Jardim Botânico",,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80389 Instituto Moreira Salles,,-22.96869,-43.22496,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002045.jpg,All||Views||Smapshot
001AN01002047,Caixa Velha da Tijuca,"Estrada Velha da Tijuca, 1170.",Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80390 Instituto Moreira Salles,,-22.95565,-43.26592,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002047.jpg,All||Views
001AN01002048,"Caixa Velha da Tijuca, mulher posa para foto","Estrada Velha da Tijuca, 1170.",Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80391 Instituto Moreira Salles,,-22.95555,-43.26564,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002048.jpg,All||Views
001AN01002049,Monumento à D. Pedro I,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/79098 Instituto Moreira Salles,www.wikidata.org/wiki/Q97772886 Wikidata,-22.90684,-43.18321,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002049.jpg,All||Views
001AN01002050,Estátua equestre de D. Pedro I,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80392 Instituto Moreira Salles,,-22.90672,-43.18263,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002050.jpg,All||Views
001AN01002051,Monumento em homenagem a Duque de Caxias,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80393 Instituto Moreira Salles,,-22.93093,-43.17868,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002051.jpg,All||Views
001AN01002052,Igreja de Nossa Senhora da Glória e monumento em homenagem a Duque de Caxias,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80394 Instituto Moreira Salles,,-22.93073,-43.1783,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002052.jpg,All||Views
001AN01002053,Chafariz do Mestre Valentim,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80395 Instituto Moreira Salles,,-22.90258,-43.17376,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002053.jpg,All||Views
001AN01002054,Barricada na Praça XV de Novembro,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80396 Instituto Moreira Salles,,-22.902,-43.173,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002054.jpg,All||Views
001AN01002055,"Oficiais e barricada na Praça XV Novembro, Ilha das Cobras ao fundo",,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80397 Instituto Moreira Salles,,-22.90244,-43.17281,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002055.jpg,All||Views
001AN01002056,Canal do Mangue,"Canal do Mangue, atual avenida Francisco Bicalho, com suas aléias de palmeiras imperiais.",Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80398 Instituto Moreira Salles,,-22.9107,-43.2085,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002056.jpg,All||Views
001AN01002057,Ladeira da Glória,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80399 Instituto Moreira Salles,,-22.92183,-43.17528,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002057.jpg,All||Views
001AN01002059,Ladeira da Glória,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80400 Instituto Moreira Salles,,-22.92136,-43.17575,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002059.jpg,All||Views
001AN01002060,"Conselho Municipal, atual Palácio Pedro Ernesto",,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80401 Instituto Moreira Salles,,-22.90961,-43.17628,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002060.jpg,All||Views
001AN01002067A,Ressaca na Avenida Beira-Mar,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80402 Instituto Moreira Salles,,-22.92299,-43.17267,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002067A.jpg,All||Views
001AN01002067B,Ressaca na Avenida Beira-Mar,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80465 Instituto Moreira Salles,,-22.92299,-43.17267,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002067B.jpg,All||Views
001AN01002074,Ilha das Cobras,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80403 Instituto Moreira Salles,,-22.89685,-43.16687,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002074.jpg,All||Views
001AN01002075,Ilha das Cobras,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80404 Instituto Moreira Salles,www.wikidata.org/wiki/Q65621337 Wikidata,-22.89616,-43.16687,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002075.jpg,All||Views
001AN01002076,Ilha das Cobras,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80405 Instituto Moreira Salles,,-22.897,-43.16638,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002076.jpg,All||Views
001AN01002077,Ilha das Cobras,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80406 Instituto Moreira Salles,,-22.89698,-43.16644,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002077.jpg,All||Views
001AN01002078,Baía de Guanabara vista da Ilha das Cobras,,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/80407 Instituto Moreira Salles,,-22.89699,-43.16632,,98,73,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN01002078.jpg,All||Views||Smapshot
001AN02001002,Palácio da Princesa Isabel,,Anônimo,1885 circa,1880/1889,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel,http://wikidata.org/wiki/Q56055236 Photographic print,-,,http://acervos.ims.com.br/portals/#/detailpage/82276 Instituto Moreira Salles,,-22.93776,-43.18344,,134,65,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN02001002.jpg,All||Views
001AN02001004,"Fonte Adriano Ramos Pinto, no Jardim da Glória",,Anônimo,1907 circa,1902/1912,http://wikidata.org/wiki/Q125191 Photograph,http://wikidata.org/wiki/Q125191 Fotografia,http://wikidata.org/wiki/Q172984 Gelatina de prata,http://wikidata.org/wiki/Q172984 Silver gelatin,http://wikidata.org/wiki/Q56055236 Fotografia em papel||http://wikidata.org/wiki/Q35158 Estereoscopia,http://wikidata.org/wiki/Q56055236 Photographic print||http://wikidata.org/wiki/Q35158 Stereoscopy,-,,http://acervos.ims.com.br/portals/#/detailpage/80408 Instituto Moreira Salles,www.wikidata.org/wiki/Q65620175 Wikidata,-22.92066,-43.17616,http://www.wikidata.org/entity/Q1532671 Glória,134,65,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/001AN02001004.jpg,All||Views
