dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:created,dcterms:temporal,dcterms:available,dcterms:type,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets,dcterms:date,item_set
0071824cx068-12,Pedra de Itapuca,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",Marc Ferrez,,1879/1889,1879/1889,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/76232 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65621426 Wikidata,-22.905349,-43.119372,"POLYGON ((-43.11937217471321 -22.90534932687388, -43.1215760760657 -22.90831902889142, -43.12188146674132 -22.90810574202388, -43.12216269009394 -22.90786590902216, -43.12241703776645 -22.90760183974349, -43.12264206028659 -22.9073160774531, -43.12283559065531 -22.90701137432611, -43.12299576521271 -22.90669066493761, -43.12312104158055 -22.90635703799661, -43.12321021350889 -22.90601370659615, -43.1232624224841 -22.90566397726623, -43.12327734616353 -22.9053331920088, -43.11937217471321 -22.90534932687388))",http://www.wikidata.org/entity/Q10352795 Praia de Icaraí,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx068-12.jpg,all||views||smapshot,,
0071824cx068-13,Pedra do Índio,"Pedra do Índio é um monumento de formação rochosa que se localiza na Praia das Flechas, do município de Niterói, estado do Rio de Janeiro. Conta-se uma história de quando Arariboia (o fundador da cidade) derrotou os franceses e recebeu de Estácio de Sá o direito de escolha para qualquer região da Guanabara como recompensa pela vitória, o cacique dos tupis logo apontou para as ""águas escondidas"" (em tupi: Niterói). Ao entrar na pequena baía que forma a orla Boa Viagem-Jurujuba, Araribóia avistou a pedra e achou obra de Tupã uma formação rochosa baseada em sua face.",Marc Ferrez,,1879/1889,1879/1889,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/76233 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049699 Wikidata,-22.905283,-43.119968,"POLYGON ((-43.1199684157868 -22.90528308231324, -43.11711833164973 -22.90774236618039, -43.11739374441444 -22.90798785359744, -43.11769395415101 -22.90820729226893, -43.11801606960913 -22.90839856874931, -43.11835698852012 -22.90855984081882, -43.11871342747813 -22.90868955522978, -43.11908195356764 -22.90878646266944, -43.11945901743256 -22.90884962979504, -43.11984098746799 -22.90887844822523, -43.11985325044478 -22.90887879924358, -43.1199684157868 -22.90528308231324))",,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx068-13.jpg,all||views||smapshot,,
0071824cx068-16,Alameda das Palmeiras,Vista da Alameda das Palmeiras no Jardim Botânico do Rio de Janeiro.,Marc Ferrez,,1880/1890,1880/1890,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/76235 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049700 Wikidata,-22.967776,-43.223866,"POLYGON ((-43.22386647896719 -22.96777629164136, -43.22764472411762 -22.96686040949315, -43.22752902549723 -22.96652384543663, -43.22737805552884 -22.96619934341329, -43.22719326833817 -22.96589002845721, -43.22697644368401 -22.96559887932639, -43.22672966981199 -22.96532869982013, -43.22645532333971 -22.96508209178166, -43.2261560463666 -22.96486143004618, -43.22583472102936 -22.964668839575, -43.22553308608735 -22.96452271974206, -43.22386647896719 -22.96777629164136))",,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx068-16.jpg,all||views,,
0071824cx070-02,"Vista da Baía de Guanabara, com destaque para o Pão de Açúcar","O panorama abrange também os bairros de Botafogo, Flamengo e Urca, vistos a partir do Corcovado.",Marc Ferrez,,1882/1892,1882/1892,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77565 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049730 Wikidata,-22.944978,-43.196451,"POLYGON ((-43.19645120199996 -22.944977535, -43.12971604501232 -22.92528572397384, -43.12794011819716 -22.93140424938196, -43.12682379210818 -22.93765362062635, -43.12637790683153 -22.94397366682519, -43.12660684998227 -22.95030352817352, -43.12750851085893 -22.9565822418321, -43.1290742971514 -22.96274932913546, -43.13128921418046 -22.96874537846045, -43.13413200604117 -22.97451261812627, -43.13552346429638 -22.97688010300313, -43.19645120199996 -22.944977535))",,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-02.jpg,all||views||smapshot,,
0071824cx070-03,Ilha Fiscal,"Vista da Ilha Fiscal, tomada de uma embarcação. Transferida para a Marinha pelo Ministério da Fazenda, em 1913, a Ilha é hoje parte do Complexo Cultural do Serviço de Documentação da Marinha (DPHDM). Cenário do evento que ficou conhecido como “O Último Baile do Império”, realizado alguns dias antes da Proclamação da República.",Marc Ferrez,,1890/1900,1890/1900,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77566 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65621427 Wikidata,-22.89871,-43.166306,"POLYGON ((-43.166305596 -22.89870980899998, -43.16790403138972 -22.89542770367019, -43.16754711918871 -22.89529918030875, -43.16717825133957 -22.89520350238842, -43.16680097999201 -22.89514159126964, -43.16641893820103 -22.89511404314383, -43.16603580494921 -22.89512112329357, -43.16565526972716 -22.89516276353853, -43.16528099701296 -22.89523856289194, -43.16491659099211 -22.89534779142104, -43.16485247655589 -22.89537086815067, -43.166305596 -22.89870980899998))",http://www.wikidata.org/entity/Q224101 Baía de Guanabara,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-03.jpg,all||views,,
0071824cx070-04,Escola Militar,,Marc Ferrez,,1880/1890,1880/1890,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/69633 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65621428 Wikidata,-22.955873,-43.168224,"POLYGON ((-43.168224015387 -22.95587314317274, -43.16558831901992 -22.95321792843062, -43.16531837300393 -22.95346859793577, -43.1650764084251 -22.95374242436893, -43.16486475559417 -22.95403677076403, -43.16468545295807 -22.95434880252868, -43.16454022746414 -22.95467551473806, -43.16443047792234 -22.95501376106965, -43.1643572615259 -22.95536028410046, -43.16432128366062 -22.95571174667489, -43.16432289110109 -22.95606476404148, -43.16432848631227 -22.9561446465348, -43.168224015387 -22.95587314317274))",http://www.wikidata.org/entity/Q1898482 Urca,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-04.jpg,all||views||smapshot,,
0071824cx070-08,Mercado da Praia do Peixe,"Vista do Mercado da Praia do Peixe, próximo à atual rua do mercado.",Marc Ferrez,,1885/1895,1885/1895,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77567 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620636 Wikidata,-22.901431,-43.173196,"POLYGON ((-43.17319618600601 -22.90143102636128, -43.17133200996927 -22.90459197736057, -43.1716773328421 -22.90474507452752, -43.17203728417013 -22.90486625489014, -43.1724083972018 -22.90495435132844, -43.17278709765976 -22.90500851536046, -43.17316973817292 -22.90502822531614, -43.17355263341337 -22.9050132913628, -43.17393209559926 -22.90496385733396, -43.17430447002136 -22.90488039934369, -43.17432275640009 -22.90487536899639, -43.17319618600601 -22.90143102636128))",,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-08.jpg,all||views,,
0071824cx070-09,Vista do Largo da Carioca,"Vista do Largo da Carioca, com o Chafariz de 35 bicas ao fundo.",Marc Ferrez,,1885/1895,1885/1895,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77568 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620638 Wikidata,-22.906463,-43.178814,"POLYGON ((-43.17881377122909 -22.90646323258541, -43.1734876733577 -22.90936587762671, -43.17382218448861 -22.90983278156727, -43.17420477090096 -22.91026723485203, -43.17463174823009 -22.91066505312737, -43.1750990044594 -22.91102240484757, -43.17560203952102 -22.91133584818768, -43.17613600863903 -22.91160236420297, -43.17669576899791 -22.91181938591509, -43.17727592928599 -22.91198482304437, -43.17780423935871 -22.91208727309462, -43.17881377122909 -22.90646323258541))",http://www.wikidata.org/entity/Q2946148 Centro,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-09.jpg,all||views,,
0071824cx070-10,Rua do Ouvidor,"Antiga rua de Aleixo Manuel, a rua do Ouvidor passou a chamar-se assim quando o primeiro magistrado da Capitania estabeleceu residência efetiva. Depois da chegada de D. João VI em 1808 e com a abertura dos portos ao comércio internacional, estrangeiros - principalmente ingleses e franceses - começaram a se estabelecer na cidade, trabalhando como atacadistas, importadores e varejistas, comercializando produtos como jóias, alfaias de luxo, tecidos e livros. Grandes modistas, cabeleireiros e doceiros ajudaram a transformar a Ouvidor numa das ruas de maior prestígio do Rio antigo.",Marc Ferrez,,1885/1895,1885/1895,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77569 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049733 Wikidata,-22.904276,-43.17934,"POLYGON ((-43.17933994699956 -22.90427553799998, -43.18102695857366 -22.90751985166152, -43.18136405832027 -22.90735191031361, -43.18168166344584 -22.90715434127097, -43.18197671513014 -22.90692904735641, -43.18224637180999 -22.90667819840586, -43.18248803654701 -22.90640421036652, -43.18269938203761 -22.90610972202484, -43.18287837302376 -22.90579756958844, -43.18302328588931 -22.90547075936717, -43.18312235287197 -22.90517049789296, -43.17933994699956 -22.90427553799998))",,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-10.jpg,all||views,,
0071824cx070-11,Estação das barcas na Praça XV de Novembro,"Os fundos da antiga estação das barcas, na região do centro no Rio de Janeiro, praça XV de Novembro e arredores.",Marc Ferrez,,1885/1895,1885/1895,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77570 Instituto Moreira Salles,,-22.901738,-43.170952,"POLYGON ((-43.1709523925369 -22.9017379785426, -43.17260564735115 -22.90499699058996, -43.17294446728272 -22.90483202353486, -43.1732641011366 -22.90463725857594, -43.17356147054964 -22.90441457153019, -43.17383371163218 -22.90416610712743, -43.17407820255109 -22.90389425835035, -43.17429258877955 -22.90360164338362, -43.17447480577044 -22.9032910803942, -43.17461959753503 -22.90297440854314, -43.1709523925369 -22.9017379785426))",,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-11.jpg,all||views||smapshot,,
0071824cx070-12,Praia dos mineiros,"Porto do Rio de janeiro e Praia dos Mineiros, entre a Praça XV de Novembro e o antigo Arsenal da Marinha.",Marc Ferrez,,1885/1995,1885/1995,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77571 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620640 Wikidata,-22.899081,-43.17566,"POLYGON ((-43.17565994355277 -22.89908128030584, -43.17227424955682 -22.90087381858809, -43.1724812826175 -22.90117089007934, -43.17271892933088 -22.90144783747986, -43.17298490109673 -22.90170199350378, -43.17327663647228 -22.90193091035508, -43.17359132583992 -22.90213238330639, -43.17392593846714 -22.90230447193684, -43.17427725169799 -22.9024455188242, -43.17464188199499 -22.90255416551119, -43.17474953415739 -22.90257943679837, -43.17565994355277 -22.89908128030584))",http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-12.jpg,all||views,,
0071824cx070-13,"Embarcações em frente ao Mercado do Peixe, ao fundo o Morro do Castelo","Morro do castelo, Cais Pharoux e Praia dos Mineiros.",Marc Ferrez,,1885/1895,1885/1895,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77572 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620641 Wikidata,-22.898462,-43.174263,"POLYGON ((-43.1742628859358 -22.89846194671236, -43.17167749008488 -22.90115791808318, -43.17197680060271 -22.90137837916813, -43.17229812878762 -22.90157075296851, -43.17263837995484 -22.90173318669642, -43.17299427713106 -22.90186411591621, -43.17336239261999 -22.90196227961518, -43.17373918102111 -22.90202673235129, -43.17412101338324 -22.90205685336112, -43.17437825854911 -22.90205765784683, -43.1742628859358 -22.89846194671236))",,24.0,18.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx070-13.jpg,all||views||smapshot,,
0071824cx071-03,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902,,1902/1902,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77556 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620642 Wikidata,-22.921052,-43.176239,"POLYGON ((-43.17623915828595 -22.92105239543954, -43.17630043447579 -22.9246492341496, -43.17668292434242 -22.92462638204206, -43.1770611401622 -22.92456910958996, -43.17743143923271 -22.92447796840149, -43.17779025511775 -22.92435383628337, -43.17813413200388 -22.92419790878452, -43.17845975799017 -22.92401168767882, -43.1787639969906 -22.92379696649815, -43.17904391894114 -22.92355581325504, -43.17928811399349 -22.92330061248155, -43.17623915828595 -22.92105239543954))",http://www.wikidata.org/entity/Q1532671 Glória,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx071-03.jpg,all||views,,
0071824cx071-05,Morro do Corcovado tomado da Floresta da Tijuca,,Marc Ferrez,,1880/1890,1880/1890,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/69610 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620643 Wikidata,-22.952915,-43.225775,"POLYGON ((-43.2257752903984 -22.95291511022622, -43.22223164638569 -22.95140096527642, -43.22208753415519 -22.95172809402273, -43.22197893610136 -22.95206665469231, -43.22190689832895 -22.95241338683421, -43.22187211487359 -22.95276495127818, -43.22187492100735 -22.95311796229086, -43.22191528999878 -22.95346902018127, -43.22199283335917 -22.95381474404175, -43.22201680685097 -22.95389625059409, -43.2257752903984 -22.95291511022622))",,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx071-05.jpg,all||views||smapshot,,
0071824cx071-07,Inauguração do monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,1902,,1902/1902,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77559 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049705 Wikidata,-22.921052,-43.176239,"POLYGON ((-43.17623915828597 -22.92105239543954, -43.17630043447581 -22.9246492341496, -43.17668292434244 -22.92462638204206, -43.17706114016222 -22.92456910958996, -43.17743143923273 -22.92447796840149, -43.17779025511777 -22.92435383628337, -43.17813413200389 -22.92419790878452, -43.17845975799019 -22.92401168767882, -43.17876399699062 -22.92379696649815, -43.17904391894116 -22.92355581325504, -43.17928811399351 -22.92330061248155, -43.17623915828597 -22.92105239543954))",,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx071-07.jpg,all||views,,
0071824cx071-09,Monumento em homenagem ao Visconde do Rio Branco,Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.,Marc Ferrez,,1902/1905,1902/1905,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77560 Instituto Moreira Salles,http://www.wikidata.org/entity/Q89049716 Wikidata,-22.921248,-43.176532,"POLYGON ((-43.17653193563776 -22.92124818580484, -43.17267598533476 -22.92067607538221, -43.17263366394323 -22.92102693721118, -43.17262888485569 -22.92137993023751, -43.17266169438997 -22.92173165494875, -43.17273177686072 -22.92207872402068, -43.17283845760861 -22.92241779493997, -43.17298070948706 -22.92274560219624, -43.17315716274485 -22.92305898873352, -43.17335974304939 -22.92334678557107, -43.17653193563776 -22.92124818580484))",,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx071-09.jpg,all||views,,
0071824cx071-10,Autoridades na inauguração do monumento em homenagem ao Visconde do Rio Branco,"Inauguração da estátua do Visconde de Rio Branco de autoria de Félix Maurice Charpentier, ocorrida em 13 de maio de 1902 na praça da Glória.",Marc Ferrez,1902,,1902/1902,NEGATIVO/ Vidro,,,http://acervos.ims.com.br/portals/#/detailpage/77561 Instituto Moreira Salles,http://www.wikidata.org/entity/Q65620644 Wikidata,-22.920685,-43.176402,"POLYGON ((-43.17640243214404 -22.92068475949193, -43.17796993884681 -22.92397961727578, -43.17831303514004 -22.92382223964534, -43.17863773000779 -22.92363464577746, -43.1789408963336 -22.923418642425, -43.17921961438651 -22.92317630994882, -43.17947119994248 -22.92290998227772, -43.17969323013558 -22.92262222442625, -43.17988356678999 -22.92231580778713, -43.18004037700803 -22.92199368343631, -43.18010195464608 -22.92183800679839, -43.17640243214404 -22.92068475949193))",http://www.wikidata.org/entity/Q1532671 Glória,18.0,24.0,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx071-10.jpg,all||views,,
